Id	Name	ImportId	Address	City	State	CountryAlpha3Code	ZipCode	PhoneNumber	FaxNumber	Email	Contact	ManagementCode	Code	CommissionPlanId	TaxJurisdictionId	LastUpdatedByIntegrationDateTime	Description	DeliveryPricingPlanId	DeliveryPaymentTermInDays	DeliveryInvoiceSendingPreference	DeliveryStatementSendingPreference	BranchId	SalespersonUserId	AccountManagerUserId	StartDate	EndDate	CustomerGroupId	
=1326	=VALLEY OAK CABINETS	=2750	=7050 N. 97TH PLAZA CIRCLE	=OMAHA	=NE	[NULL]	=68122	=4025739244	[NULL]	[NULL]	=RICK SHANK	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1330	=CSG Systems	=MEI-2719	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=09/11/2012 10:41:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1333	=MAPLE CREST	=1446	=2824 NORTH 66TH AVE	=OMAHA	=NE	[NULL]	=68104	=4025512110	[NULL]	[NULL]	=TINA MURRAY	[NULL]	[NULL]	[NULL]	[NULL]	=06/25/2012 10:27:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1337	=Metropolitan Comm College	=MEI-2720	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1340	=NECO	=2765	=9364 N. 45TH STREET	=OMAHA	=NE	[NULL]	=68152	=4024536912	[NULL]	[NULL]	=DEBBIE KRAMER	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1341	=JAMES SKINNER BAKING CO	=1361	=4657 G STREET	=OMAHA	=NE	[NULL]	=68117	=402.734.1672	[NULL]	[NULL]	=PAT CALHOUN	[NULL]	[NULL]	[NULL]	[NULL]	=03/05/2012 04:47:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1343	=Warren Distribution	=MEI-2783	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1344	=Omaha World Herald	=MEI-1835	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1345	=Warren Distribution	=MEI-2782	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1348	=Omaha World Herald	=MEI-151310	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1349	=KUTAK ROCK	=151333	=1650 FARNAM ST.	=OMAHA	=NE	[NULL]	=68102	=4026693610	[NULL]	[NULL]	=KEN PATRICK	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1350	=CINTAS	=1118	=1601 N 24TH STREET	=OMAHA	=NE	[NULL]	=68102	[NULL]	[NULL]	[NULL]	=CANDACE CLOW	[NULL]	[NULL]	[NULL]	[NULL]	=11/02/2011 11:22:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1351	=Warren Distribution	=MEI-2784	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1352	=REDFIELD & COMPANY	=1656	=1901 HOWARD STREET	=OMAHA	=NE	[NULL]	=68102	=4022808947	[NULL]	[NULL]	=JEANNE PICKETT	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1355	=GREATER OM CHAMBER OF COMM	=1302	=1301 Harney St.	=Omaha	=NE	[NULL]	=68102	=402-978-7931 ext. 231	[NULL]	[NULL]	=Shirley Allen	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1356	=M.U.D.	=MEI-1436	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1359	=BLACKSTONE BUILDING/KIEWIT	=2732	=302 S. 36TH STREET	[NULL]	[NULL]	[NULL]	[NULL]	=4027787549	[NULL]	[NULL]	=ANDY ASH	[NULL]	[NULL]	[NULL]	[NULL]	=08/16/2012 10:29:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1362	=SKYLARK MEATS	=1708	=4430 S 110TH ST	=OMAHA	=NE	[NULL]	=68137	=4029389340	[NULL]	[NULL]	=Vicki Nolting	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1364	=WOODMEN OF THE WORLD	=2910	=1700 FARNAM ST. STE 2200	=OMAHA	=NE	[NULL]	=68102	=4024497788	[NULL]	[NULL]	=DIANNA DAMME	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1365	=Metropolitan Comm College	=MEI-1464	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1369	=Jack Link's/Skylark/O'Brien	=1515	=3302 HARLAN ROAD	=BELLEVUE	=NE	[NULL]	=68005	=402-293-6600 - New Main # 10/26/12	[NULL]	[NULL]	=JAN	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1370	=GRIFFIN PIPE	=1842	=Council Bluffs, IA 51501-5908	[NULL]	[NULL]	[NULL]	[NULL]	=7123255180	[NULL]	[NULL]	=Ken Kerby	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1373	=INTERPUBLIC GROUP	=1340	=13801 FNB PARKWAY	=OMAHA	=NE	[NULL]	=68154	=4029654528	[NULL]	[NULL]	=KENT SVOBODA	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1389	=Omaha Power District	=MEI-151130	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1390	=West Corporation	=MEI-2916	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1392	=Casey's	=MEI-1109	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1395	=BORSHEIMS	=2919	=120 REGENCY PARKWAY	=OMAHA	=NE	[NULL]	=68114	=4023910400	[NULL]	[NULL]	=SCOTT MCCOIG	[NULL]	[NULL]	[NULL]	[NULL]	=12/21/2011 04:45:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1396	=MID AMERICAN ENERGY	=1474	=7215 Navajo St.	=Council Bluffs	=Ia	[NULL]	=51501	=5153665324	[NULL]	[NULL]	=Attn: Joan Forman	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1398	=TRI-V TOOL & MFG CO	=1747	=13434 CENTECH ROAD	=OMAHA	=NE	[NULL]	=68138	=402.895.9000	[NULL]	[NULL]	=LYNN	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1399	=Gallup	=MEI-1276	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=02/06/2012 04:45:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1400	=PEPSI - COLA	=1609	=4603 S 72ND ST	=OMAHA	=NE	[NULL]	=68127	=4025937802	[NULL]	[NULL]	=Liz	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1401	=EMBASSY TOWER	=1235	=9300 UNDERWOOD AVE	=OMAHA	=NE	[NULL]	=68114	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1402	=Great Western Bank	=MEI-1301	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1403	=Postmaster	=MEI-1794	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3001	=MCC	=MEI-18640	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/15/2011 15:35:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3002	=School	=MEI-50149	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/23/2011 15:28:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3003	=CHURCH & DWIGHT	=12982	=1607 ANACONDA RD.	=HARRISONVILLE	=MO	[NULL]	=64071	=8163801301	[NULL]	[NULL]	=RHONDA KELLEY	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3004	=SWIFT	=50165	=5100 BROOKHART	=HARRISONVILLE	=MO	[NULL]	=64701	=8168874798	[NULL]	[NULL]	=Johnathan Bechtel	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3007	=SIOUX CHIEF	=50077	=24110 S. PECULIAR DRIVE	=PECULIAR	=MO	[NULL]	=64078	=8166994202	[NULL]	[NULL]	=PHIL ISMERT	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3022	=ASURION PROTECTION/LOCKLINE	=14477	=8880 WARD PARKWAY	=KANSAS CITY	=MO	[NULL]	=64114	=8162373154	[NULL]	[NULL]	=SCOTT CONKLING	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3023	=Black & Veatch	=MEI-11426	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3024	=BLACK & VEATCH-X BUILDING:	=18531	=8330 WARD PARKWAY	=KANSAS CITY	=MO	[NULL]	=64141	=9135267613	[NULL]	[NULL]	=JULIE HUMBARGAR	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3026	=PETERSON MANUFACTURING	=18658	=4200 E. 135TH STREET	=GRANDVIEW	=MO	[NULL]	=64030	=8167652000x244	[NULL]	[NULL]	=MICHELLE	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3027	=SIKA	=50066	=14201 BOTTS ROAD	=GRANDVIEW	=MO	[NULL]	=64030	=8163164324	[NULL]	[NULL]	=DENISE GERLOFF	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3028	=DEVRY	=11996	=11224 HOLMES ROAD	=KANSAS CITY	=MO	[NULL]	=64131	=8169410430x5380	[NULL]	[NULL]	=LINDA BAYLES	[NULL]	[NULL]	[NULL]	[NULL]	=02/16/2012 04:46:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3029	=US TOY ARRINGTON RD	=50237	=13201 ARRINGTON ROAD	=GRANDVIEW	=MO	[NULL]	=64030	=8167615900	[NULL]	[NULL]	=DAVID GOVRO	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3031	=AVENTIS (Cafeteria)	=60106	=10234 MARION DR	=KANSAS CITY	=MO	[NULL]	=64137	=8169664000	[NULL]	[NULL]	=KEVIN SHIFFENDECKER	[NULL]	[NULL]	[NULL]	[NULL]	=07/16/2012 04:50:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3032	=CEDAR CREEK WHOLESALE	=50153	=13720 BOTTS ROAD	=GRANDVIEW	=MO	[NULL]	=64030	=8169655511	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3034	=PIPEFITTER & PLUMBERS TRAINING	=20097	=9876 HICKMAN MILLS DR.	=KANSAS CITY	=MO	[NULL]	=64137	=8167618800	[NULL]	[NULL]	=PHIL RELIHAN	[NULL]	[NULL]	[NULL]	[NULL]	=11/29/2010 19:45:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3038	=CALMAR (GRANDVIEW)	=51545	=11901 GRANDVIEW RD	=GRANDVIEW	=MO	[NULL]	=64030	=8169866041	[NULL]	[NULL]	=KRISTI TEDROW	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3041	=INTEGRITY FINANCIAL PARTNERS	=10057	=4370 W. 109TH ST.	=LEAWOOD	=KS	[NULL]	=66211	=8168986266	[NULL]	[NULL]	=KATHY COOLEY	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3045	=KCP&L	=MEI-14099	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3046	=ROCKTENN	=20135	=100 E. South Ave.	=BLUE SPRINGS	=MO	[NULL]	=64014	=8167818800	[NULL]	[NULL]	=ROD JOHNSON	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3049	=GEMACO	=12860	=2925 N 7 HIGHWAY	=BLUE SPRINGS	=MO	[NULL]	=64014	=8162201300	[NULL]	[NULL]	=DAWN DRAPER	[NULL]	[NULL]	[NULL]	[NULL]	=09/22/2010 21:10:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3054	=KINDRED HOSPITAL	=61063	=8701 TROOST	=KANSAS CITY	=MO	[NULL]	=64131	=8169952081	[NULL]	[NULL]	=ANITA LARUE	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3056	=GEIGER READY MIX	=12856	=150 S.E. STEWART RD.	=LEE'S SUMMIT	=MO	[NULL]	=64082	=8169184646	[NULL]	[NULL]	=JIM JAVERING	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3057	=LAQUINTA INN & SUITES	=11751	=10610 MARTY	=OVERLAND PARK	=KS	[NULL]	=66212	=9136453718	[NULL]	[NULL]	=JOE GATES	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3058	=VATTEROTT	=51086	=8955 E. 38th TERR	=KANSAS CITY	=MO	[NULL]	=64129	=8168611000	[NULL]	[NULL]	=LINDA WHEELER	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3059	=JBV Lions	=MEI-51600	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3060	=PIPEFITTERS	=20098	=9904 HICKMAN MILLS DR.	=KANSAS CITY	=MO	[NULL]	=64137	=8167618800	[NULL]	[NULL]	=PHIL RELIHAN	[NULL]	[NULL]	[NULL]	[NULL]	=11/29/2010 19:45:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3061	=TRABON PRINTING	=10042	=430 E. BANNISTER RD.	=KANSAS CITY	=MO	[NULL]	=64131	=8162765151	[NULL]	[NULL]	=Andrea Bartel	[NULL]	[NULL]	[NULL]	[NULL]	=09/09/2010 21:09:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3063	=INDEPENDENCE CUSTOM FABRICATIO	=10038	=617 S MAIN ST	=PLEASANT HILL	=MO	[NULL]	=64080	=8165404208	[NULL]	[NULL]	=PAMELA VANMETER	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3064	=DOGWOOD ENERGY LLC/PLEASANT HI	=50156	=25111 E. 175th St	=PLEASANT HILL	=MO	[NULL]	=64080	=8165406500	[NULL]	[NULL]	=MARY BAPTISTA	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3065	=STAHLS	=50090	=111 EAST PACIFIC	=KINGSVILLE	=MO	[NULL]	=64061	=8165973322	[NULL]	[NULL]	=Steve Lucus	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3066	=JBV Lions	=MEI-51613	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/19/2010 21:11:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3069	=CONAGRA FOODS / COOK FOODS	=60008	=13825 WYANDOTTE	=KANSAS CITY	=MO	[NULL]	=64145	=8169433211	[NULL]	[NULL]	=MICHELE SCHLESSMAN (HR)	[NULL]	[NULL]	[NULL]	[NULL]	=04/06/2010 20:30:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3071	=Sodexho	=MEI-11321	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3073	=PLASTIC ENTERPRISES CO. INC	=11116	=401 S.E. THOMPSON DR.	=LEE'S SUMMIT	=MO	[NULL]	=64063	=8162463162	[NULL]	[NULL]	=TOM LAND	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3074	=Labone	=MEI-14304	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3075	=WAL-MART INDEPENDENCE	=50178	=4000 S. BOLGER DR.	=INDEPENDENCE	=MO	[NULL]	=64056	=8164784090	[NULL]	[NULL]	=MICHAEL BRYANT	[NULL]	[NULL]	[NULL]	[NULL]	=01/09/2012 04:47:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3076	=MIDWEST GENEALOGY CENTER	=14756	=3440 S. LEE'S SUMMIT RD.	=INDEPENDENCE	=MO	[NULL]	=64055	=8162527228	[NULL]	[NULL]	=STEVE POTTER	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3085	=CITY OF INDEPENDENCE	=MEI-60050	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=09/01/2010 21:09:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3087	=Truman Med. Ctr - Lakewood Aux	=16971	=7900 LEE'S SUMMIT ROAD	=KANSAS CITY	=MO	[NULL]	=64139	=8164047000	[NULL]	[NULL]	=CHRISTAL WETSON	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3088	=THE GROVES	=16982	=1515 W. WHITE OAK	=INDEPENDENCE	=MO	[NULL]	=64050	=8162543500	[NULL]	[NULL]	=Mary Morgan	[NULL]	[NULL]	[NULL]	[NULL]	=02/14/2012 04:45:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3089	=MCC	=MEI-18648	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=08/15/2011 15:35:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3091	=CENTRINEX	=18674	=7171 W. 95th St. Suite 500	=OVERLAND PARK	=KS	[NULL]	=66212	=9137443491	[NULL]	[NULL]	=Jim Christianson	[NULL]	[NULL]	[NULL]	[NULL]	=02/21/2011 15:24:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=3094	=ENGLEWOOD POST OFFICE	=20153	=1500 NORTHERN BLVD.	=INDEPENDENCE	=MO	[NULL]	=64052	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	[NULL]	[NULL]	=30	=EP	=EP	=1	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
