Id	BranchId	ItemCategoryId	ItemManufacturerId	ProductCode	ImportId	Name	Size	Count	UnitCost	PickOrder	AverageShelfLife	ItemCommissionCategoryId	ItemTaxCategoryId	ItemDepositCategoryId	ItemFinanceCategoryId	ItemCompanyKitchenCategoryId	IsIngredient	IngredientMeasure	PrepickTransferToWarehouseEnabled	Deleted	IsInvoiceOnly	
=496	[NULL]	=44	=75	=80020	=P-80020	=Mr Nature Unsalted Energizer Mix 1.75 oz	[NULL]	=1	=0.3800	=50030	=6 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=497	[NULL]	=13	=73	=30026	=P-30026	=Festy Jet Rolled Wafer Vanilla	[NULL]	=1	=0.4000	=B30026	=6 MONTHS	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=498	[NULL]	=35	=85	=45021	=P-45021	=LSS Fritos 2oz  44355	[NULL]	=1	=0.4200	=45021	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=499	[NULL]	=35	=91	=45042	=P-45042	=LSS Chicharinas 1oz	[NULL]	=1	=0.3400	=45042	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=500	[NULL]	=34	=66	=160012	=P-160012	=Pierre Philly Cheesesteak 6.2oz	[NULL]	=1	=1.6700	=160012	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=501	[NULL]	=34	=66	=160013	=P-160013	=BigAz Country Fried Chicken Snwch 9.2oz	[NULL]	=1	=1.8600	=160013	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=502	[NULL]	=13	=0	=30027	=P-30027	=Power Bar Performance Energy 2.29oz	[NULL]	=1	=0.6600	=B30027	=6 MONTHS	=4	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=503	[NULL]	=45	=64	=60025	=P-60025	=Otis Spunkmeyer Muffin 4oz 737470	[NULL]	=1	=0.4700	=60025	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=504	[NULL]	=35	=85	=45022	=P-45022	=LSS Lays BBQ 1.5oz	[NULL]	=1	=0.4200	=45022	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=505	[NULL]	=34	=66	=160014	=P-160014	=Big AZ Cheeseburger 9.65oz	[NULL]	=1	=1.7900	=160014	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=506	[NULL]	=34	=19	=160015	=P-160015	=Hot Pocket Philly Steak & Cheese 4oz	[NULL]	=1	=0.7500	=160015	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=507	[NULL]	=34	=65	=160016	=P-160016	=Jose Ole Chicken Chimi 5oz 537781	=	=1	=0.6900	=160016	=2 WEEKS	=51	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=508	[NULL]	=34	=19	=160017	=P-160017	=Hot Pockets Cheeseburger 4oz	[NULL]	=1	=0.7500	=160017	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=509	[NULL]	=34	=70	=160018	=P-160018	=JimmyDean French Toast Saus Sandw 3.65oz	[NULL]	=1	=1.2000	=160018	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=510	[NULL]	=34	=66	=160019	=P-160019	=Pierre Mini SausEggCheese Sandw 6.3oz	[NULL]	=1	=1.1600	=160019	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=511	[NULL]	=34	=19	=160020	=P-160020	=Hot Pocket Pepperoni Pizza 4oz MM	[NULL]	=1	=0.9000	=160020	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=512	[NULL]	=34	=68	=160021	=P-160021	=Tonys Sausage Pizza 5inch 6.33oz	=	=1	=1.2100	=160021	=2 WEEKS	=62	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=513	[NULL]	=34	=66	=160022	=P-160022	=Big Az Country Fried Chicken Sandw 9.65o	[NULL]	=1	=1.8600	=160022	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=514	[NULL]	=34	=65	=160023	=P-160023	=Jose Ole Beef Red Hot Burrito half lb 8o	[NULL]	=1	=0.8400	=160023	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=515	[NULL]	=34	=65	=160024	=P-160024	=Jose Ole Red Hot Beef Burrito 5oz	[NULL]	=1	=0.5800	=160024	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=516	[NULL]	=34	=71	=160025	=P-160025	=Deli Express Triple Stacker 4.7oz	[NULL]	=1	=1.6900	=160025	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=517	[NULL]	=43	=85	=45023	=P-45023	=LSS Baked Lays BBQ 1.125oz	[NULL]	=1	=0.3800	=45023	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=518	[NULL]	=11	=73	=50018	=P-50018	=Festy Strawberry Cookies	[NULL]	=1	=0.3000	=50018	=3 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=519	[NULL]	=35	=85	=45024	=P-45024	=LSS Lays Kettle Cracked Pepper 1.375oz	[NULL]	=1	=0.3900	=45024	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=520	[NULL]	=40	=83	=20009	=P-20009	=Diet Green Tea Lipton 16.9oz  bottle	[NULL]	=24	=0.4200	=20009	=6 WEEKS	=3	=2	=1	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=521	[NULL]	=34	=66	=160026	=P-160026	=Big AZ Poor Boy 7.3oz	[NULL]	=1	=1.5100	=160026	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=522	[NULL]	=34	=71	=160027	=P-160027	=Deli Express Ham Cheese Bun 4.4oz	[NULL]	=1	=1.2400	=160027	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=523	[NULL]	=34	=65	=160028	=P-160028	=Jose Ole Steak and Cheese Chimi 5oz  852417	[NULL]	=1	=0.6700	=160028	=2 WEEKS	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=524	[NULL]	=34	=71	=160029	=P-160029	=Deli Express Barbeque Deluxe 5oz	=	=1	=1.4000	=160029	=2 WEEKS	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=525	[NULL]	=44	=75	=80021	=P-80021	=Mr Nature Trail Mix 1.75 oz	=	=1	=0.3800	=50031	=6 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=526	[NULL]	=23	=26	=40043	=P-40043	=TGI Friday Buffalo Sticks 0.75oz	[NULL]	=1	=0.2700	=40043	=3 MONTHS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=527	[NULL]	=35	=85	=45025	=P-45025	=LSS Cheetos 2oz  44366	[NULL]	=1	=0.4200	=45025	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=528	[NULL]	=35	=85	=45026	=P-45026	=LSS Fritos Chili Cheese 2oz  44354	[NULL]	=1	=0.4200	=45026	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=529	[NULL]	=43	=85	=45027	=P-45027	=LSS Baked Lays Sour Cream Onion 1.125	[NULL]	=1	=0.3700	=45027	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=530	[NULL]	=34	=71	=160030	=P-160030	=Deli Express Chicken Swiss 4.5oz	=	=1	=1.7000	=160030	=2 WEEKS	=63	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=531	[NULL]	=34	=65	=160031	=P-160031	=JoseOle Shredded Beef Chimi 7oz	[NULL]	=1	=1.1300	=160031	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=532	[NULL]	=34	=70	=160032	=P-160032	=Jimmy Dean SausageEggCheese Muffin 5oz	[NULL]	=1	=1.3900	=160032	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=533	[NULL]	=23	=85	=40044	=P-40044	=Swap out Product	[NULL]	=1	=0.3000	=40044	=1 MONTH	=8	=4	=1	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=534	[NULL]	=35	=85	=45028	=P-45028	=Swap out Fit-Pick	[NULL]	=1	=0.4000	=45028	=1 MONTH	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=535	[NULL]	=11	=44	=50019	=P-50019	=Brownie Crisp Basil 3oz	[NULL]	=1	=0.4500	=50019	=3 MONTS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=536	[NULL]	=15	=46	=120013	=P-120013	=Compleats Meatloaf 10oz	[NULL]	=1	=1.9100	=120013	=1 YEAR	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=537	[NULL]	=35	=85	=45029	=P-45029	=LSS Lays Sour Cream Onion 1.5oz	[NULL]	=1	=0.3900	=45029	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=538	[NULL]	=35	=85	=45030	=P-45030	=LSS Sun Chip Spicy Chipotle 1.5oz	[NULL]	=1	=0.3700	=45030	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=539	[NULL]	=23	=85	=40045	=P-40045	=Cheetos Fantastix Chili Cheese 1oz	[NULL]	=1	=0.2400	=40045	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=540	[NULL]	=34	=71	=160033	=P-160033	=Deli Express Chicken Nuggets 3.7oz	[NULL]	=1	=1.3000	=160033	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=541	[NULL]	=34	=66	=160034	=P-160034	=Pierre Jumbo Bacon Cheeseburger 6oz	[NULL]	=1	=1.6700	=160034	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=542	[NULL]	=34	=66	=160035	=P-160035	=FC Breaded Chicken Breast w Chse 5.3oz	[NULL]	=1	=1.1800	=160035	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=543	[NULL]	=35	=85	=45032	=P-45032	=LSS Cheetos Jalapeno 2oz  44367	[NULL]	=1	=0.4200	=45032	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=544	[NULL]	=35	=85	=45031	=P-45031	=LSS Ruffles CheddarSourCream 1.5oz	=	=1	=0.4100	=45031	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=545	[NULL]	=11	=0	=50020	=P-50020	=SunMaid Oatmeal Raisin Cookie 3oz	[NULL]	=1	=0.4100	=50020	=2 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=546	[NULL]	=45	=92	=60026	=P-60026	=Bear Claw Double Chocolate 4.25oz	[NULL]	=1	=0.4600	=60026	=3 WEEKS	=10	=4	=1	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=547	[NULL]	=45	=48	=60027	=P-60027	=Zingers Vanilla 3.81oz	[NULL]	=1	=0.5100	=60027	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=548	[NULL]	=45	=92	=60028	=P-60028	=Absolute Espresso Danish 4oz	[NULL]	=1	=0.4600	=60028	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=549	[NULL]	=15	=99	=120014	=P-120014	=Oatmeal Cup Brown Sugar 1.9oz	[NULL]	=1	=0.9000	=120014	=6 MONTHS	=51	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=550	[NULL]	=13	=86	=30028	=P-30028	=Boston Baked Beans 2.2oz	[NULL]	=1	=0.4600	=B30028	=6 MONST	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=551	[NULL]	=23	=90	=40046	=P-40046	=Krunchers Jalapeno 1oz	[NULL]	=1	=0.2600	=40046	=3 MONTHS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=552	[NULL]	=45	=48	=60029	=P-60029	=Dunkin Stix 4oz	[NULL]	=1	=0.5100	=60029	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=553	[NULL]	=35	=87	=45033	=P-45033	=LSS Wheat Thins 1.75oz	[NULL]	=1	=0.3800	=45033	=3 MONTHS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=554	[NULL]	=44	=75	=80022	=P-80022	=Mr Nature Mix n Yogurt 2oz	[NULL]	=1	=0.3400	=80022	=6 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=555	[NULL]	=34	=66	=160036	=P-160036	=Pierre Beefsteak 5.55oz	[NULL]	=1	=1.6900	=160036	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=556	[NULL]	=34	=68	=160037	=P-160037	=Red Baron 5in Pizza 6oz	[NULL]	=1	=1.4600	=160037	=2 WEEKS	=58	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=557	[NULL]	=45	=48	=60030	=P-60030	=Zingers Creme 3.75oz	[NULL]	=1	=0.4500	=60030	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=558	[NULL]	=35	=9	=45034	=P-45034	=LSS Bugles Nacho 1.5oz  11332	[NULL]	=1	=0.3900	=45034	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=559	[NULL]	=35	=85	=45035	=P-45035	=LSS Funyuns Hot 1.25oz	[NULL]	=1	=0.3800	=45035	=6 WEEKS	=9	=4	=1	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=560	[NULL]	=45	=48	=60031	=P-60031	=Cinnamon Sweet Roll Dolly 4.25oz	[NULL]	=1	=0.4400	=60031	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=561	[NULL]	=35	=85	=45036	=P-45036	=LSS Funyuns 1.25oz	=	=1	=0.4000	=45036	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=562	[NULL]	=34	=66	=160039	=P-160039	=Big Az Fish 8.1oz	[NULL]	=1	=1.8400	=160039	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=563	[NULL]	=45	=92	=60032	=P-60032	=Orchard Berry Danish 4.25oz	[NULL]	=1	=0.4200	=60032	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=564	[NULL]	=45	=92	=60033	=P-60033	=Apple Danish 4.25oz	[NULL]	=1	=0.4200	=60033	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=565	[NULL]	=29	=76	=130005	=P-130005	=Xenergy Mango Guava 16oz	[NULL]	=12	=1.2500	=130005	=4 MONTHS	=15	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=566	[NULL]	=29	=76	=130006	=P-130006	=Xenergy Cherry Rush 16oz	[NULL]	=12	=1.2200	=130006	=4 MONTHS	=15	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=567	[NULL]	=34	=69	=160040	=P-160040	=Landshire Jalapeno Cheeseburger 6.3oz	[NULL]	=1	=1.5900	=160040	=4 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=568	[NULL]	=34	=69	=160041	=P-160041	=Landshire Double Cheeseburger 6oz	=	=1	=1.4700	=160041	=4 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=569	[NULL]	=35	=85	=45037	=P-45037	=LSS Chester Hot Fries 1.75oz  44394	[NULL]	=1	=0.4200	=45037	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=570	[NULL]	=41	=82	=25000	=P-25000	=Coke 20oz bottle 5788	[NULL]	=24	=0.7500	=25000	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=571	[NULL]	=41	=82	=25001	=P-25001	=Diet Coke 20oz bottle 5789	[NULL]	=24	=0.7300	=25001	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=572	[NULL]	=41	=37	=25002	=P-25002	=Dr Pepper 20oz bottle	=	=24	=0.7100	=25002	=2 MONTHS	=3	=2	=1	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=573	[NULL]	=41	=37	=25003	=P-25003	=Diet Dr Pepper 20oz bottle  50249	[NULL]	=24	=0.7300	=25003	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=574	[NULL]	=41	=37	=25004	=P-25004	=7 Up 20oz bottle  54154	[NULL]	=24	=0.7100	=25004	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=575	[NULL]	=41	=82	=25005	=P-25005	=Coke Zero 20oz bottle 0377	[NULL]	=24	=0.7200	=25005	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=576	[NULL]	=41	=83	=25006	=P-25006	=Brisk Tea Lipton 20oz bottle	[NULL]	=24	=0.7800	=25006	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=577	[NULL]	=41	=37	=25007	=P-25007	=Sunkist Orange Soda 20oz bottle  66680	[NULL]	=24	=0.7100	=25007	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=578	[NULL]	=41	=83	=25008	=P-25008	=Mountain Dew 20oz bottle  00134	[NULL]	=24	=0.8500	=25008	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=579	[NULL]	=41	=83	=25009	=P-25009	=Diet Green Tea Lipton 20oz bottle	[NULL]	=24	=0.7500	=25009	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=580	[NULL]	=41	=37	=25010	=P-25010	=Root Beer AW 20oz bottle  32500	[NULL]	=24	=0.7500	=25010	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=581	[NULL]	=28	=37	=11006	[NULL]	=Error UPC DeJa Blue Water 20oz bottle	=CASE	=24	=0.3500	=11006	=1 YEAR	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=True	=False	
=582	[NULL]	=34	=69	=160042	=P-160042	=Landshire Jumbo BBQ Beef 6.5 oz	[NULL]	=1	=1.6700	=160042	=1 MONTHS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=583	[NULL]	=13	[NULL]	=30029	=P-30029	=Zone Bar 860611	=	=1	=0.7700	=B30029	=6 MONTHS	=7	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=584	[NULL]	=34	=19	=160043	=P-160043	=Hot Pocket Ham Cheese 4.5 oz 11117	=	=1	=0.7600	=160043	=2 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=585	[NULL]	=34	=69	=160044	=P-160044	=Landshire Turkey Cheese Wedge 4.5oz	=	=1	=1.6100	=160044	=4 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=586	[NULL]	=34	=69	=160045	=P-160045	=Landshire Twin Chili Dog 8oz	=	=1	=1.7900	=160045	=4 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=587	[NULL]	=34	=69	=160046	=P-160046	=Landshire Ham Cheese Wedge 4.5oz	=	=1	=1.5700	=160046	=4 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=588	[NULL]	=34	=69	=160047	=P-160047	=Landshire Big Daddy Burger 9.65oz	=	=1	=1.8900	=160047	=4 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=589	[NULL]	=36	=23	=70007	=P-70007	=Lifesaver 5 Flavor Mint 0.9oz  22935	[NULL]	=1	=0.3100	=70007	=9 MONTHS	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=590	[NULL]	=36	=23	=70008	=P-70008	=Lifesaver PepOMint 0.72oz  22936	[NULL]	=1	=0.3100	=70008	=9 MONTHS	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=591	[NULL]	=34	=66	=160048	=P-160048	=FC BBQ Pork Rib 5.8 oz	[NULL]	=1	=1.3600	=160048	=2 WEEKS	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=592	[NULL]	=13	=10	=30030	=P-30030	=Twizzlers 2.5oz	[NULL]	=1	=0.5500	=B30030	=9 MONTHS	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=593	[NULL]	=28	=37	=110006	=P-110006	=Water Deja Blue 20oz bottle	=	=24	=0.3100	=110006	=1 YEAR	=41	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=594	[NULL]	=42	=40	=45038	=P-45038	=Goldfish - 1.5oz 364774	[NULL]	=1	=0.2988	=45038	=4 MONTHS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=595	[NULL]	=15	=46	=120015	=P-120015	=Compleats Teriyaki Rice w Chicken 10oz	[NULL]	=1	=1.9800	=120015	=1 YEAR	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=596	[NULL]	=41	=82	=25011	=P-25011	=Sprite Zero 20oz bottle	[NULL]	=24	=0.7200	=25011	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=597	[NULL]	=41	=83	=25012	=P-25012	=Diet Pepsi 20oz bottle	[NULL]	=24	=0.8200	=25012	=2 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=598	[NULL]	=41	=83	=25013	=P-25013	=Green Tea Lipton  20oz bottle	[NULL]	=24	=0.7900	=25013	=2 MONTHS	=3	=2	=1	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=599	[NULL]	=45	=92	=60034	=P-60034	=Strawberry Danish Cloverhill 4.25oz	=	=1	=0.5200	=60034	=3 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=600	[NULL]	=35	=85	=45039	=P-45039	=LSS Cheetos Flamin Hot 2oz	[NULL]	=1	=0.3900	=45039	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=601	[NULL]	=35	=85	=45040	=P-45040	=LSS Frito Twist Honey BBQ 2oz	[NULL]	=1	=0.4100	=45040	=6 WEEKS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=602	[NULL]	=23	=26	=40047	=P-40047	=TGI Friday Jalapeno 1oz	[NULL]	=1	=0.2300	=40047	=6 MONTHS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=603	[NULL]	=13	=10	=30031	=P-30031	=KitKat 1.5oz Hershey 002442	=	=1	=0.4600	=B30031	=9 MONTHS	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=604	[NULL]	=50	=77	=80023	=P-80023	=Samuri Japanese Peanuts 1.4oz  2042008	[NULL]	=1	=0.2100	=80023	=6 MONTHS	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=605	[NULL]	=50	=85	=80024	=P-80024	=Peanut Butter on Toast 1.38oz	[NULL]	=1	=0.1600	=80024	=4 MONTHS	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=606	[NULL]	=11	=18	=50021	=P-50021	=Mini Nilla Wafers 1.16oz	[NULL]	=1	=0.3000	=50021	=6 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=607	[NULL]	=34	=69	=160049	=P-160049	=Landshire Chicken Salad Wedge 4.5oz	=	=1	=1.5100	=160049	=4 WEEKS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=608	[NULL]	=35	=34	=45041	=P-45041	=LSS RyeStreet ParmGarlic 1.5oz	[NULL]	=1	=0.3500	=45041	=4 MONTHS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=609	[NULL]	=11	=44	=50022	=P-50022	=Basil Lemon Sandwich Cremes 5oz 52055	[NULL]	=1	=0.4700	=50022	=4 MONTHS	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=610	[NULL]	=42	=85	=40042	=P-40042	=Baked Cheetos 0.875oz	=	=1	=0.2900	=40042	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=611	[NULL]	=50	=85	=80025	=P-80025	=FritoLay Peanuts 1.625oz 56302	[NULL]	=1	=0.2500	=80025	=6 MONTHS	=5	=4	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=612	[NULL]	=28	=82	=110007	=P-110007	=Vitamin Water Zero 20oz bottle	[NULL]	=1	=0.8700	=110007	=1 YEAR	=14	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=613	[NULL]	=26	=79	=20010	=P-20010	=Arizona Green Tea 24oz can	[NULL]	=24	=0.9900	=20010	=3 MONTHS	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=614	[NULL]	=39	=83	=150006	=P-150006	=Orange Juice Tropicana 15.2oz bottle	=	=1	=0.9200	=150006	=4 MONTHS	=49	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=615	[NULL]	=39	=83	=150007	=P-150007	=Apple Juice Tropicana 15.2oz bottle	=	=1	=0.8800	=150007	=4 MONTHS	=59	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=616	[NULL]	=23	=41	=40048	=P-40048	=Pork Skin Original Macs 1oz	[NULL]	=1	=0.2600	=40048	=2 MONTHS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=617	[NULL]	=35	=88	=45043	=P-45043	=LSS Zapp Voodoo 1.5oz	[NULL]	=1	=0.3500	=45038	=2 MONTHS	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=618	[NULL]	=51	=9	=90008	=P-90008	=Nature Valley Peanut Butter Bar 1.5oz  2384	[NULL]	=1	=0.3500	=90008	=4 MONTHS	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=619	[NULL]	=23	=85	=40049	=P-40049	=Munchos 0.875oz 11112	[NULL]	=1	=0.3100	=40049	=6 WEEKS	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
