Id	MachineId	Name	GroupName	Inventory	Par	AlertLevel	Capacity	PriceInCents	DesiredPriceInCents	ItemId	VendsSinceInitializationQuantity	LastSaleDateTime	
=918	=1	=F0	[NULL]	=9	=9	=1	=11	=150	=150	=1314	=14	=01/27/2014 11:25:00	
=919	=1	=F2	[NULL]	=7	=9	=1	=9	=150	=150	=1313	=5	=01/27/2014 14:36:48	
=920	=1	=F4	[NULL]	=15	=15	=2	=15	=75	=75	=854	=10	=01/27/2014 21:00:45	
=921	=1	=F6	[NULL]	=12	=13	=1	=13	=100	=100	=1155	=0	=01/22/2014 11:54:22	
=922	=1	=F8	[NULL]	=11	=13	=2	=13	=100	=100	=862	=2	=01/27/2014 11:25:00	
=923	=22	=1	[NULL]	=6	=12	=4	=32	=175	=175	=931	=5734	=01/21/2014 17:12:27	
=924	=22	=2	[NULL]	=7	=12	=4	=32	=175	=175	=947	=5111	=01/24/2014 14:50:36	
=925	=22	=3	[NULL]	=7	=10	=4	=48	=175	=175	=946	=1878	=01/23/2014 12:44:36	
=926	=22	=4	[NULL]	=6	=12	=4	=32	=175	=175	=1012	=4617	=01/28/2014 01:31:47	
=927	=22	=5	[NULL]	=8	=12	=4	=32	=175	=175	=929	=2914	=01/15/2014 08:54:55	
=928	=22	=6	=A	=10	=18	=4	=64	=125	=125	=910	=3565	=01/27/2014 12:26:38	
=929	=22	=7	=A	=0	=0	=-1000	=0	=125	=125	=910	=2250	=10/03/2013 10:33:43	
=930	=22	=8	[NULL]	=8	=10	=4	=32	=175	=175	=995	=2768	=12/19/2013 22:10:15	
=931	=22	=9	[NULL]	=10	=10	=4	=32	=190	=190	=1146	=3528	=11/19/2013 17:56:00	
=932	=22	=10	[NULL]	=7	=10	=4	=32	=190	=190	=1154	=2858	=01/21/2014 08:30:15	
=933	=11	=101	[NULL]	=9	=9	=1	=9	=100	=100	=869	=705	=01/03/2014 14:10:31	
=934	=11	=103	[NULL]	=9	=9	=1	=9	=100	=100	=1362	=460	=01/08/2014 14:13:02	
=935	=11	=105	[NULL]	=5	=9	=1	=9	=100	=100	=1395	=427	=12/11/2013 21:58:24	
=936	=11	=107	[NULL]	=7	=9	=1	=9	=100	=100	=1400	=318	=12/03/2013 13:53:43	
=937	=11	=109	[NULL]	=9	=9	=1	=9	=100	=100	=866	=400	=01/06/2014 10:10:59	
=938	=11	=111	[NULL]	=7	=9	=1	=9	=100	=100	=870	=347	=01/15/2014 17:24:28	
=939	=11	=201	[NULL]	=10	=11	=2	=11	=150	=150	=843	=385	=12/11/2013 13:00:59	
=940	=11	=203	[NULL]	=6	=6	=2	=11	=150	=125	=1076	=434	=01/09/2014 10:12:59	
=941	=11	=205	[NULL]	=9	=11	=2	=11	=100	=100	=1200	=407	=01/22/2014 09:43:04	
=942	=11	=207	[NULL]	=8	=11	=1	=11	=125	=125	=1083	=215	=11/26/2013 21:51:27	
=943	=11	=209	[NULL]	=8	=11	=2	=11	=175	=175	=958	=367	=01/27/2014 16:15:10	
=944	=11	=211	[NULL]	=6	=6	=2	=11	=225	=225	=1186	=223	=12/10/2013 21:56:12	
=945	=11	=301	[NULL]	=8	=9	=2	=13	=100	=100	=1246	=404	=01/22/2014 09:43:04	
=946	=11	=303	[NULL]	=8	=10	=2	=13	=80	=80	=844	=283	=01/27/2014 16:15:10	
=947	=11	=305	[NULL]	=13	=13	=2	=13	=100	=100	=851	=608	=12/11/2013 09:56:19	
=948	=11	=307	[NULL]	=9	=10	=2	=13	=100	=100	=957	=434	=12/13/2013 09:58:23	
=949	=11	=309	[NULL]	=10	=13	=2	=13	=80	=80	=829	=754	=01/22/2014 09:43:04	
=950	=11	=311	[NULL]	=9	=10	=2	=13	=190	=190	=812	=312	=11/26/2013 13:51:27	
=951	=11	=401	[NULL]	=12	=12	=2	=17	=125	=125	=815	=252	=12/04/2013 17:53:57	
=952	=11	=402	[NULL]	=0	=6	=1	=17	=125	=125	=1352	=152	=11/01/2013 14:39:40	
=953	=11	=403	[NULL]	=0	=8	=2	=17	=125	=125	=797	=170	=11/12/2013 13:44:22	
=954	=11	=404	[NULL]	=0	=6	=2	=17	=125	=125	=1370	=163	=09/24/2013 21:23:18	
=955	=11	=405	[NULL]	=7	=10	=2	=20	=125	=125	=811	=393	=01/24/2014 16:31:53	
=956	=11	=406	[NULL]	=10	=10	=2	=20	=125	=125	=799	=370	=12/06/2013 09:56:04	
=957	=11	=407	[NULL]	=6	=6	=1	=20	=75	=75	=837	=229	=01/06/2014 10:10:59	
=958	=11	=408	[NULL]	=7	=11	=1	=20	=125	=125	=1035	=197	=01/15/2014 13:11:28	
=959	=11	=409	[NULL]	=10	=10	=2	=15	=150	=150	=1241	=217	=11/26/2013 21:51:27	
=960	=11	=410	[NULL]	=8	=10	=2	=15	=125	=125	=819	=340	=12/05/2013 21:53:57	
=961	=11	=411	[NULL]	=8	=8	=2	=15	=100	=100	=1393	=145	=12/11/2013 13:00:59	
=962	=11	=412	[NULL]	=8	=10	=2	=15	=125	=125	=807	=256	=12/09/2013 21:56:12	
=963	=11	=501	[NULL]	=10	=10	=2	=17	=75	=75	=831	=333	=12/10/2013 21:56:12	
=964	=11	=502	[NULL]	=7	=8	=2	=17	=100	=100	=1367	=194	=01/22/2014 13:56:03	
=965	=11	=503	[NULL]	=4	=4	=2	=17	=100	=100	=1199	=148	=11/19/2013 17:46:52	
=966	=11	=504	[NULL]	=20	=25	=5	=30	=100	=100	=1289	=587	=01/22/2014 13:56:03	
=967	=11	=505	[NULL]	=25	=25	=5	=30	=500	=500	=1290	=459	=12/02/2013 13:53:51	
=968	=11	=506	[NULL]	=4	=10	=2	=20	=125	=125	=1172	=186	=12/09/2013 13:56:12	
=969	=11	=507	[NULL]	=10	=10	=2	=20	=100	=100	=1397	=157	=12/09/2013 13:56:12	
=970	=11	=508	[NULL]	=6	=6	=2	=20	=200	=200	=1350	=130	=10/08/2013 17:28:07	
=971	=11	=509	[NULL]	=5	=6	=0	=15	=200	=200	=1351	=150	=12/19/2013 18:00:51	
=972	=11	=510	[NULL]	=6	=6	=2	=17	=200	=200	=1338	=201	=10/29/2013 14:37:35	
=973	=11	=511	[NULL]	=12	=12	=2	=15	=100	=100	=828	=383	=12/10/2013 17:56:18	
=974	=11	=512	[NULL]	=3	=6	=2	=9	=300	=300	=903	=241	=11/12/2013 13:44:22	
=975	=11	=601	[NULL]	=13	=13	=2	=13	=80	=80	=825	=610	=12/05/2013 21:53:57	
=976	=11	=603	[NULL]	=9	=10	=2	=13	=125	=125	=1017	=374	=01/27/2014 20:28:23	
=977	=11	=605	[NULL]	=10	=13	=2	=13	=100	=100	=964	=456	=01/27/2014 20:28:23	
=978	=11	=607	[NULL]	=11	=12	=2	=15	=80	=80	=1158	=558	=12/11/2013 17:58:15	
=979	=11	=609	[NULL]	=10	=10	=2	=15	=100	=100	=1213	=386	=12/04/2013 13:54:03	
=980	=11	=611	[NULL]	=12	=12	=2	=15	=80	=80	=1010	=342	=12/11/2013 09:56:19	
=981	=11	=702	[NULL]	=8	=9	=2	=13	=100	=100	=842	=342	=12/04/2013 09:53:53	
=982	=11	=703	[NULL]	=5	=8	=1	=20	=150	=150	=820	=216	=12/12/2013 21:58:23	
=983	=11	=704	[NULL]	=10	=12	=1	=15	=150	=150	=822	=238	=10/31/2013 10:39:37	
=984	=11	=705	=A	=12	=12	=2	=20	=75	=75	=1184	=96	=01/17/2014 11:36:33	
=985	=11	=706	=A	=0	=0	=-1000	=0	=75	=75	=1184	=43	=03/27/2013 11:41:27	
=986	=11	=707	=B	=12	=12	=2	=15	=75	=75	=1178	=304	=12/10/2013 13:56:12	
=987	=11	=708	=B	=0	=0	=-1000	=0	=75	=75	=1178	=173	=03/28/2013 15:39:27	
=988	=11	=709	=C	=11	=12	=2	=15	=75	=75	=1181	=162	=01/27/2014 12:02:12	
=989	=11	=710	=C	=0	=0	=-1000	=0	=75	=75	=1181	=74	=03/28/2013 07:39:29	
=990	=11	=711	[NULL]	=9	=10	=1	=13	=75	=75	=854	=212	=01/16/2014 10:16:33	
=1000	=50	=1	[NULL]	=19	=24	=4	=36	=175	=175	=929	=5634	=01/27/2014 19:35:26	
=1001	=50	=3	[NULL]	=13	=18	=4	=36	=175	=175	=931	=3004	=12/16/2013 13:29:39	
=1002	=50	=5	[NULL]	=18	=18	=4	=32	=175	=175	=921	=1771	=01/22/2014 18:43:06	
=1003	=50	=6	[NULL]	=17	=18	=4	=32	=190	=190	=1146	=2710	=01/27/2014 11:13:30	
=1004	=50	=7	[NULL]	=11	=18	=4	=32	=175	=175	=947	=4038	=01/27/2014 15:25:12	
=1005	=50	=8	[NULL]	=10	=12	=2	=32	=175	=175	=927	=1807	=01/27/2014 19:35:26	
=1006	=50	=9	[NULL]	=10	=12	=4	=32	=175	=175	=914	=2756	=01/27/2014 15:25:12	
=1007	=50	=10	[NULL]	=8	=12	=4	=32	=175	=175	=922	=586	=12/11/2013 21:27:16	
=1008	=50	=11	[NULL]	=8	=12	=4	=32	=175	=175	=926	=2884	=12/12/2013 13:29:14	
=1009	=50	=12	[NULL]	=10	=12	=4	=32	=175	=175	=996	=996	=01/27/2014 15:25:12	
=1368	=46	=1	[NULL]	=93	=120	=24	=360	=125	=125	=910	=8003	=01/27/2014 21:44:21	
=3108	=13	=1	=A	=19	=24	=4	=72	=175	=175	=929	=1389	=01/27/2014 09:28:21	
=3109	=13	=5	=B	=13	=24	=4	=72	=175	=175	=931	=1520	=01/21/2014 12:17:38	
=3110	=13	=7	[NULL]	=15	=18	=4	=36	=175	=175	=921	=1453	=01/27/2014 13:37:07	
=3111	=13	=8	[NULL]	=11	=12	=4	=36	=190	=190	=1146	=1022	=01/16/2014 16:05:38	
=3112	=13	=9	[NULL]	=8	=12	=4	=36	=175	=175	=923	=699	=12/19/2013 13:06:03	
=3113	=13	=10	[NULL]	=7	=12	=4	=36	=175	=175	=946	=693	=12/11/2013 12:21:31	
=3114	=13	=11	[NULL]	=13	=18	=4	=36	=175	=175	=947	=857	=01/03/2014 14:07:40	
=3115	=13	=12	[NULL]	=10	=12	=4	=36	=175	=175	=995	=1114	=12/12/2013 17:01:25	
=3116	=55	=1	=B	=22	=18	=4	=48	=175	=175	=929	=1568	=01/21/2014 14:12:00	
=3117	=55	=5	=C	=12	=24	=6	=48	=175	=175	=931	=2091	=01/27/2014 17:52:38	
=3118	=55	=7	[NULL]	=13	=18	=4	=48	=175	=175	=996	=1974	=01/27/2014 17:52:38	
=3119	=55	=8	[NULL]	=11	=18	=4	=48	=175	=175	=921	=2450	=01/27/2014 17:52:38	
=3120	=55	=9	[NULL]	=14	=18	=4	=48	=175	=175	=947	=2066	=01/23/2014 11:20:19	
=3121	=55	=10	=A	=36	=72	=4	=144	=125	=125	=910	=2068	=01/27/2014 17:52:38	
=3122	=12	=1	[NULL]	=7	=12	=4	=32	=175	=175	=996	=2266	=11/01/2013 13:22:12	
=3123	=12	=2	[NULL]	=12	=12	=4	=32	=175	=175	=993	=2002	=10/08/2013 21:12:21	
=3124	=12	=3	=A	=46	=72	=4	=192	=125	=125	=910	=2677	=01/27/2014 20:58:10	
=3194	=40	=1	=A	=0	=96	=20	=224	=125	[NULL]	=910	=7163	=01/10/2013 12:31:48	
=3195	=40	=8	[NULL]	=0	=12	=2	=32	=175	[NULL]	=992	=3804	=12/07/2012 15:13:40	
=3196	=40	=9	[NULL]	=0	=12	=2	=32	=175	[NULL]	=995	=4012	=11/30/2012 13:05:07	
=3197	=40	=10	[NULL]	=0	=12	=2	=32	=175	[NULL]	=996	=3213	=12/11/2012 11:17:54	
=3550	=4	=D1	[NULL]	=7	=8	=0	=8	=100	[NULL]	=1215	=0	[NULL]	
=3552	=2	=1	[NULL]	=8	=5	=0	=10	=0	[NULL]	=1219	=0	[NULL]	
=3553	=2	=2	[NULL]	=3	=2	=0	=4	=0	[NULL]	=1220	=0	[NULL]	
=3554	=2	=3	[NULL]	=6	=2	=0	=6	=0	[NULL]	=1221	=0	[NULL]	
=3555	=2	=4	[NULL]	=2	=2	=0	=2	=0	[NULL]	=1231	=0	[NULL]	
=3556	=2	=5	[NULL]	=2	=5	=0	=8	=0	[NULL]	=1222	=0	[NULL]	
=3557	=2	=6	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1223	=0	[NULL]	
=3558	=2	=7	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1218	=0	[NULL]	
=3559	=2	=8	[NULL]	=199	=200	=0	=350	=0	[NULL]	=1225	=0	[NULL]	
=3560	=2	=9	[NULL]	=147	=150	=0	=200	=0	[NULL]	=1224	=0	[NULL]	
=3561	=18	=1	[NULL]	=4	=5	=0	=10	=0	[NULL]	=1219	=0	[NULL]	
=3562	=18	=2	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1220	=0	[NULL]	
=3563	=18	=3	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1221	=0	[NULL]	
=3564	=18	=4	[NULL]	=1	=1	=0	=2	=0	[NULL]	=1231	=0	[NULL]	
=3565	=18	=5	[NULL]	=4	=5	=0	=8	=0	[NULL]	=1222	=0	[NULL]	
=3566	=18	=6	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1223	=0	[NULL]	
=3567	=18	=7	[NULL]	=1	=1	=0	=3	=0	[NULL]	=1218	=0	[NULL]	
=3568	=18	=8	[NULL]	=200	=300	=0	=350	=0	[NULL]	=1225	=0	[NULL]	
=3569	=18	=9	[NULL]	=75	=150	=0	=200	=0	[NULL]	=1224	=0	[NULL]	
=3570	=25	=1	[NULL]	=5	=5	=0	=10	=0	[NULL]	=1219	=0	[NULL]	
=3571	=25	=2	[NULL]	=3	=3	=0	=4	=0	[NULL]	=1220	=0	[NULL]	
=3572	=25	=3	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1221	=0	[NULL]	
=3573	=25	=4	[NULL]	=2	=2	=0	=2	=0	[NULL]	=1231	=0	[NULL]	
=3574	=25	=5	[NULL]	=5	=5	=0	=8	=0	[NULL]	=1222	=0	[NULL]	
=3575	=25	=6	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1223	=0	[NULL]	
=3576	=25	=7	[NULL]	=2	=2	=0	=3	=0	[NULL]	=1218	=0	[NULL]	
=3577	=25	=8	[NULL]	=250	=300	=0	=350	=0	[NULL]	=1225	=0	[NULL]	
=3578	=25	=9	[NULL]	=150	=150	=0	=200	=0	[NULL]	=1224	=0	[NULL]	
=3579	=4	=D2	[NULL]	=0	=0	=0	=8	=0	[NULL]	=2	=0	[NULL]	
=3580	=4	=D3	[NULL]	=7	=8	=0	=12	=150	[NULL]	=1248	=0	[NULL]	
=3581	=4	=D4	[NULL]	=7	=2	=0	=2	=200	[NULL]	=1250	=0	[NULL]	
=3582	=4	=D5	[NULL]	=7	=2	=0	=2	=250	[NULL]	=1252	=0	[NULL]	
=3583	=4	=D6	[NULL]	=7	=12	=0	=18	=125	[NULL]	=1247	=0	[NULL]	
=3584	=4	=D7	[NULL]	=7	=4	=0	=4	=200	[NULL]	=1250	=0	[NULL]	
=3585	=4	=D8	[NULL]	=7	=8	=0	=12	=150	[NULL]	=1248	=0	[NULL]	
=3586	=4	=D9	[NULL]	=7	=12	=0	=12	=250	[NULL]	=932	=0	[NULL]	
=3588	=32	=D1	[NULL]	=4	=4	=0	=4	=100	[NULL]	=1215	=0	[NULL]	
=3589	=32	=D2	[NULL]	=4	=4	=0	=4	=150	[NULL]	=1215	=0	[NULL]	
=3590	=32	=D3	[NULL]	=2	=2	=0	=2	=250	[NULL]	=1252	=0	[NULL]	
=3591	=32	=D4	[NULL]	=2	=2	=0	=2	=350	[NULL]	=1255	=0	[NULL]	
=3592	=32	=D5	[NULL]	=6	=6	=0	=6	=125	[NULL]	=1247	=0	[NULL]	
=3593	=32	=D6	[NULL]	=6	=6	=0	=6	=300	[NULL]	=1248	=0	[NULL]	
=3594	=32	=D7	[NULL]	=4	=4	=0	=6	=150	[NULL]	=1248	=0	[NULL]	
=3595	=32	=D8	[NULL]	=6	=6	=0	=6	=350	[NULL]	=932	=0	[NULL]	
=3596	=32	=D9	[NULL]	=6	=6	=0	=6	=250	[NULL]	=934	=0	[NULL]	
=3598	=23	=D1	[NULL]	=4	=4	=0	=4	=100	[NULL]	=1215	=0	[NULL]	
=3599	=23	=D2	[NULL]	=4	=6	=0	=6	=150	[NULL]	=1248	=0	[NULL]	
=3600	=23	=D3	[NULL]	=2	=4	=0	=4	=200	[NULL]	=1250	=0	[NULL]	
=3601	=23	=D4	[NULL]	=1	=4	=0	=4	=125	[NULL]	=1247	=0	[NULL]	
=3603	=23	=D6	[NULL]	=4	=2	=0	=2	=300	[NULL]	=1254	=0	[NULL]	
=3604	=23	=D7	[NULL]	=0	=2	=0	=2	=250	[NULL]	=1252	=0	[NULL]	
=3605	=23	=D8	[NULL]	=0	=6	=0	=6	=150	[NULL]	=1248	=0	[NULL]	
=3606	=23	=D9	[NULL]	=4	=6	=0	=6	=250	[NULL]	=1252	=0	[NULL]	
=3608	=14	=D1	[NULL]	=3	=4	=0	=12	=100	[NULL]	=1215	=0	[NULL]	
=3609	=14	=D2	[NULL]	=3	=4	=0	=12	=100	[NULL]	=1215	=0	[NULL]	
=3610	=14	=D3	[NULL]	=2	=2	=0	=2	=300	[NULL]	=1254	=0	[NULL]	
=3611	=14	=D4	[NULL]	=1	=2	=0	=2	=350	[NULL]	=1255	=0	[NULL]	
=3612	=14	=D5	[NULL]	=4	=6	=0	=12	=125	[NULL]	=1247	=0	[NULL]	
=3613	=14	=D6	[NULL]	=2	=6	=0	=6	=200	[NULL]	=1250	=0	[NULL]	
=3614	=14	=D7	[NULL]	=4	=4	=0	=4	=250	[NULL]	=1252	=0	[NULL]	
=3615	=14	=D8	[NULL]	=4	=6	=0	=6	=250	[NULL]	=932	=0	[NULL]	
=3616	=14	=D9	[NULL]	=4	=4	=0	=4	=150	[NULL]	=1248	=0	[NULL]	
=3621	=30	=1	[NULL]	=26	=96	=20	=192	=250	=250	=932	=8035	=01/27/2014 17:08:24	
=3622	=30	=2	[NULL]	=38	=48	=12	=96	=250	=250	=1404	=1826	=01/16/2014 17:01:27	
=3623	=30	=3	[NULL]	=10	=48	=12	=96	=250	=250	=1403	=2677	=01/27/2014 17:08:24	
=4596	=24	=1	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1286	=0	[NULL]	
=4597	=24	=2	[NULL]	=1	=1	=0	=3	=0	[NULL]	=1287	=0	[NULL]	
=4598	=24	=3	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1233	=0	[NULL]	
=4599	=24	=4	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1236	=0	[NULL]	
=4600	=24	=5	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1237	=0	[NULL]	
=4601	=24	=6	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1232	=0	[NULL]	
=4602	=24	=7	[NULL]	=2	=2	=0	=2	=0	[NULL]	=1231	=0	[NULL]	
=4603	=24	=8	[NULL]	=3	=3	=0	=4	=0	[NULL]	=1234	=0	[NULL]	
=4604	=24	=9	[NULL]	=300	=400	=0	=400	=0	[NULL]	=1227	=0	[NULL]	
=4605	=24	=10	[NULL]	=350	=500	=0	=500	=0	[NULL]	=1226	=0	[NULL]	
=4606	=33	=1	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1286	=0	[NULL]	
=4607	=33	=2	[NULL]	=1	=1	=0	=3	=0	[NULL]	=1287	=0	[NULL]	
=4608	=33	=3	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1233	=0	[NULL]	
=4609	=33	=4	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1236	=0	[NULL]	
=4610	=33	=5	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1237	=0	[NULL]	
=4611	=33	=6	[NULL]	=3	=2	=0	=4	=0	[NULL]	=1232	=0	[NULL]	
=4612	=33	=7	[NULL]	=1	=1	=0	=1	=0	[NULL]	=1231	=0	[NULL]	
=4613	=33	=8	[NULL]	=2	=3	=0	=4	=0	[NULL]	=1234	=0	[NULL]	
=4614	=33	=9	[NULL]	=300	=400	=0	=400	=0	[NULL]	=1227	=0	[NULL]	
=4615	=33	=10	[NULL]	=200	=300	=0	=700	=0	[NULL]	=1226	=0	[NULL]	
=4616	=8	=1	[NULL]	=5	=5	=0	=5	=0	[NULL]	=1219	=0	[NULL]	
=4617	=8	=2	[NULL]	=3	=2	=0	=3	=0	[NULL]	=1220	=0	[NULL]	
=4618	=8	=3	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1221	=0	[NULL]	
=4619	=8	=4	[NULL]	=1	=1	=0	=4	=0	[NULL]	=1231	=0	[NULL]	
=4620	=8	=5	[NULL]	=5	=5	=0	=5	=0	[NULL]	=1222	=0	[NULL]	
=4621	=8	=6	[NULL]	=2	=2	=0	=4	=0	[NULL]	=1223	=0	[NULL]	
=4622	=8	=7	[NULL]	=2	=2	=0	=2	=0	[NULL]	=1218	=0	[NULL]	
=4624	=8	=9	[NULL]	=300	=300	=0	=700	=0	[NULL]	=1225	=0	[NULL]	
=4625	=8	=10	[NULL]	=150	=150	=0	=200	=0	[NULL]	=1224	=0	[NULL]	
=5608	=17	=A0	[NULL]	=6	=9	=1	=9	=100	=100	=1199	=9	=01/27/2014 15:13:54	
=5609	=17	=A2	[NULL]	=7	=9	=1	=9	=100	=100	=1395	=5	=01/27/2014 15:13:54	
=5610	=17	=A4	[NULL]	=0	=9	=1	=9	=100	=100	=1362	=4	=01/27/2014 23:19:51	
=5611	=17	=A6	[NULL]	=8	=9	=1	=9	=100	=100	=869	=12	=01/24/2014 18:20:47	
=5612	=17	=B0	[NULL]	=11	=11	=2	=11	=100	=100	=866	=1	=01/23/2014 18:02:45	
=5613	=17	=B2	[NULL]	=9	=11	=2	=11	=80	=80	=829	=6	=01/27/2014 19:16:53	
=5614	=17	=B4	[NULL]	=12	=13	=2	=13	=80	=80	=825	=11	=01/27/2014 15:13:54	
=5615	=17	=B6	[NULL]	=7	=11	=2	=11	=100	=100	=851	=7	=01/27/2014 19:16:53	
=5616	=17	=C0	[NULL]	=10	=11	=2	=11	=150	=150	=843	=2	=01/24/2014 14:17:47	
=5617	=17	=C2	[NULL]	=14	=15	=2	=15	=80	=80	=1158	=3	=01/27/2014 15:13:54	
=5618	=17	=C4	[NULL]	=6	=13	=2	=13	=100	=100	=957	=7	=01/27/2014 23:19:51	
=5619	=17	=C6	[NULL]	=8	=11	=2	=11	=80	=80	=844	=1	=01/27/2014 15:13:54	
=5620	=17	=D0	[NULL]	=10	=12	=2	=17	=150	=150	=822	=4	=01/27/2014 19:16:53	
=5621	=17	=D1	[NULL]	=9	=10	=2	=17	=125	=125	=815	=0	=12/10/2013 21:13:06	
=5622	=17	=D2	[NULL]	=6	=6	=2	=17	=200	=200	=1338	=1	=01/11/2014 10:17:09	
=5623	=17	=D3	[NULL]	=9	=10	=4	=10	=125	=125	=819	=9	=01/27/2014 15:13:54	
=5624	=17	=D4	[NULL]	=9	=10	=2	=20	=125	=125	=796	=8	=01/27/2014 15:13:54	
=5625	=17	=D5	[NULL]	=10	=10	=2	=20	=125	=125	=811	=6	=01/21/2014 17:24:30	
=5626	=17	=D6	[NULL]	=8	=10	=2	=15	=125	=125	=807	=1	=01/27/2014 15:13:54	
=5627	=17	=D7	[NULL]	=7	=10	=2	=15	=125	=125	=799	=5	=01/27/2014 19:16:53	
=5628	=17	=E0	[NULL]	=11	=12	=2	=17	=75	=75	=855	=5	=01/27/2014 19:16:53	
=5629	=17	=E2	[NULL]	=8	=8	=2	=13	=100	=100	=1213	=1	=01/23/2014 18:02:45	
=5630	=17	=E4	[NULL]	=8	=8	=2	=20	=125	=125	=847	=2	=01/22/2014 13:41:38	
=5631	=17	=E6	[NULL]	=13	=15	=2	=15	=80	=80	=827	=5	=01/27/2014 19:16:53	
=5632	=17	=F0	[NULL]	=8	=11	=2	=11	=125	=125	=1017	=2	=12/30/2013 13:22:19	
=5633	=17	=F2	[NULL]	=6	=11	=2	=15	=100	=100	=1200	=12	=01/27/2014 19:16:53	
=5634	=17	=F4	[NULL]	=8	=9	=2	=17	=100	=100	=842	=5	=01/27/2014 15:13:54	
=5635	=17	=F6	[NULL]	=7	=8	=2	=15	=100	=100	=1246	=5	=01/27/2014 15:13:54	
=5636	=17	=H0	=9	=0	=0	=0	=0	=50	=50	=2	=0	[NULL]	
=5637	=17	=H1	=9	=0	=0	=-1000	=0	=50	=50	=2	=0	[NULL]	
=5638	=17	=H2	=9	=0	=0	=-1000	=0	=50	=50	=2	=0	[NULL]	
=5639	=17	=H3	=9	=0	=0	=-1000	=0	=50	=50	=2	=0	[NULL]	
=5640	=17	=H4	=9	=0	=0	=-1000	=0	=50	=50	=2	=1	[NULL]	
=5905	=21	=A0	[NULL]	=6	=9	=2	=9	=100	=100	=870	=6	=01/27/2014 19:50:00	
=5906	=21	=A2	[NULL]	=7	=9	=2	=9	=100	=100	=966	=7	=01/23/2014 18:11:30	
=5907	=21	=A4	[NULL]	=8	=9	=2	=9	=100	=100	=868	=2	=01/21/2014 17:21:24	
=5908	=21	=A6	[NULL]	=5	=9	=2	=9	=100	=100	=1395	=7	=01/27/2014 23:53:59	
=5909	=21	=A8	[NULL]	=7	=9	=2	=9	=100	=100	=869	=6	=01/24/2014 18:35:42	
=5910	=21	=B0	[NULL]	=8	=13	=3	=13	=100	=100	=1246	=7	=01/27/2014 15:45:54	
=5911	=21	=B2	[NULL]	=10	=11	=2	=11	=80	=80	=1006	=0	=12/17/2013 12:22:27	
=5912	=21	=B4	[NULL]	=11	=13	=2	=13	=125	=125	=1083	=0	=12/06/2013 18:41:39	
=5913	=21	=B6	[NULL]	=4	=11	=1	=11	=100	=100	=866	=10	=01/27/2014 19:50:00	
=5914	=21	=B8	[NULL]	=6	=11	=2	=11	=100	=100	=851	=8	=01/27/2014 19:50:00	
=5915	=21	=C0	[NULL]	=9	=9	=2	=11	=150	=150	=843	=4	=01/21/2014 13:17:24	
=5916	=21	=C2	[NULL]	=8	=10	=2	=13	=175	=175	=958	=5	=01/27/2014 15:45:54	
=5917	=21	=C4	[NULL]	=11	=11	=2	=11	=190	=190	=812	=4	=01/23/2014 14:07:31	
=5918	=21	=C6	[NULL]	=10	=13	=3	=13	=125	=125	=847	=0	=12/11/2013 20:20:02	
=5919	=21	=C8	[NULL]	=0	=11	=2	=11	=125	=80	=1017	=0	=12/05/2013 14:41:34	
=5920	=21	=D0	[NULL]	=9	=10	=3	=17	=125	=125	=819	=3	=01/27/2014 15:45:54	
=5921	=21	=D1	[NULL]	=8	=10	=3	=17	=100	=100	=1367	=1	=01/22/2014 13:43:26	
=5922	=21	=D2	[NULL]	=13	=17	=3	=17	=125	=125	=807	=2	=01/24/2014 14:31:42	
=5923	=21	=D3	[NULL]	=15	=17	=3	=17	=125	=125	=811	=2	=01/22/2014 13:43:26	
=5924	=21	=D4	[NULL]	=16	=17	=3	=17	=125	=125	=799	=0	=12/12/2013 20:20:09	
=5925	=21	=D5	[NULL]	=7	=12	=2	=17	=150	=150	=822	=2	=01/15/2014 10:51:00	
=5926	=21	=D6	[NULL]	=9	=10	=3	=17	=75	=75	=837	=0	=12/04/2013 18:39:23	
=5927	=21	=D7	[NULL]	=10	=12	=3	=17	=100	=100	=828	=4	=01/22/2014 13:43:26	
=5928	=21	=D8	[NULL]	=8	=8	=3	=17	=125	=125	=815	=1	=01/15/2014 14:54:59	
=5929	=21	=D9	[NULL]	=10	=11	=3	=15	=100	=100	=1393	=8	=01/21/2014 21:25:24	
=5930	=21	=E0	[NULL]	=12	=15	=3	=15	=80	=80	=844	=1	=01/27/2014 11:41:54	
