Id	ScheduleId	MachineId	DriverUserId	Deleted	UserSelected	CurrentSalesAmount	ProjectedSalesAmount	CurrentDepletedQuantity	ProjectedDepletedQuantity	CurrentDaysToMaxInterval	ProjectedDaysToMaxInterval	CurrentSalesQuantity	ProjectedSalesQuantity	DaysToService	DaysToServiceFromRestock	LeadMachineDaysToServiceFromRestock	CashTriggered	DepletionTriggered	ServiceIntervalTriggered	LeadMachineTriggered	LeadMachineId	SaleQuantityLimitTriggered	IsInventoryNeeded	IsCollectionNeeded	ScheduleType	DynamicDepletionType	DynamicDepletionLimit	DynamicMaxAmount	DynamicMaxServiceIntervalInDays	DynamicSaleQuantityLimit	DynamicSaleQuantityLimitCoilName	StaticMaxServiceIntervalInDays	StaticMaxServiceIntervalFlexibilityInDays	BackForecasted	NextWeeklyScheduleDateOnly	LastRestockDateTime	MovedFromScheduleMachineId	MoveToNextSchedule	UpdatedBy	IsRecentUpdatedDateTime	CreatedBy	
=30355	=2389	=999989	=2	=False	=False	=22.5000	=40.9754	=0	=0	=19	=15	[NULL]	[NULL]	=5	=9	=4	=False	=False	=False	=True	=999985	=False	=True	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:55:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30356	=2389	=999990	=2	=False	=False	=31.7500	=39.3522	=0	=0	=4	=0	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 10:01:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30357	=2389	=999991	=2	=False	=False	=12.7500	=17.9385	=0	=0	=20	=16	[NULL]	[NULL]	=4	=8	=4	=False	=False	=False	=True	=999985	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:15:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30358	=2389	=1011774	=2	=False	=False	=0.0000	=0.0000	=0	=0	=30	=26	[NULL]	[NULL]	=3	=7	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=300	=36	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 13:02:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30359	=2389	=1014674	=2	=False	=False	=31.1500	=163.1410	=1	=2	=20	=16	[NULL]	[NULL]	=1	=5	=4	=False	=False	=False	=True	=1157801	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 13:58:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30360	=2389	=1037295	=2	=False	=False	=0.0000	=0.0000	=0	=0	=28	=24	[NULL]	[NULL]	=1	=5	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:23:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30361	=2389	=1142313	=2	=False	=False	=0.0000	=0.0000	=0	=0	=28	=24	[NULL]	[NULL]	=2	=6	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	[NULL]	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:15:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30362	=2389	=1142325	=2	=False	=False	=91.3000	=115.7032	=0	=1	=23	=19	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1182033	=False	=False	=True	=Dynamic	=Coil	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30363	=2389	=1146935	=2	=False	=False	=0.0000	=0.0000	=0	=0	=24	=20	[NULL]	[NULL]	=4	=8	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Item	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 13:10:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30364	=2389	=1146952	=2	=False	=False	=66.9500	=109.6681	=3	=3	=27	=23	[NULL]	[NULL]	=3	=7	=4	=False	=False	=False	=True	=1157801	=False	=False	=True	=Dynamic	=Item	=4	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 12:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30365	=2389	=1151861	=2	=False	=False	=121.1000	=163.7784	=0	=1	=4	=0	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=3	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 12:42:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30366	=2389	=1157751	=2	=False	=False	=92.3500	=182.8035	=1	=4	=18	=14	[NULL]	[NULL]	=0	=4	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:07:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30367	=2389	=1157779	=2	=False	=False	=85.5000	=172.0932	=0	=2	=11	=7	[NULL]	[NULL]	=2	=6	=4	=False	=False	=False	=True	=1157801	=False	=True	=True	=Dynamic	=Item	=4	=250	=14	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:17:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30368	=2389	=1157781	=2	=False	=False	=1.0000	=1.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=05/13/2013 12:28:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30369	=2389	=1157801	=2	=False	=False	=25.0000	=212.1564	=1	=4	=20	=16	[NULL]	[NULL]	=0	=4	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 14:29:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30370	=2389	=1157802	=2	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Interval	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=3	=1	=False	[NULL]	=12/11/2013 08:34:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30371	=2389	=1174705	=2	=False	=False	=44.9000	=57.6494	=1	=1	=13	=9	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1174759	=False	=True	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 09:24:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30372	=2389	=1174738	=2	=False	=False	=6.0000	=6.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 10:23:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30373	=2389	=1174759	=2	=False	=False	=112.6500	=134.0072	=1	=5	=13	=9	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/27/2013 09:05:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30374	=2389	=1174952	=2	=False	=False	=30.1000	=42.6664	=0	=0	=13	=9	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1174759	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 09:39:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30375	=2389	=1181685	=2	=False	=False	=59.4500	=81.8154	=1	=2	=11	=7	[NULL]	[NULL]	=4	=8	=4	=False	=False	=False	=True	=1151861	=False	=False	=True	=Dynamic	=Coil	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 12:19:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30376	=2389	=1181945	=2	=False	=False	=44.7500	=54.2670	=0	=0	=13	=9	[NULL]	[NULL]	=3	=7	=4	=False	=False	=False	=True	=999985	=False	=False	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 11:01:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30377	=2389	=1181967	=2	=False	=False	=49.5000	=74.7838	=0	=0	=25	=21	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1182033	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 08:38:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30378	=2389	=1182033	=2	=False	=False	=52.7500	=64.8971	=0	=1	=12	=8	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 09:08:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30379	=2389	=999949	=2	=False	=True	=3.7500	=3.7500	=0	=0	=22	=18	[NULL]	[NULL]	=18	=22	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	[NULL]	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 10:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
