Id	MachineCoilHistoryId	CoilName	OldItemId	NewItemId	AddedQuantity	SpreadoutQuantity	SpoiledQuantity	RemovedQuantity	ObservedQuantity	CoilGroupingAdjustmentQuantity	SystemAdjustmentQuantity	InventoryAdjustmentQuantity	FutureInventoryAdjustmentQuantity	OfflineSaleId	InitialInventoryLevel	
=378652	=13540	=3	=911	=911	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=378653	=13540	=4	=933	=933	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378654	=13540	=5	=990	=990	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378655	=13540	=6	=1373	=1373	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378656	=13540	=7	=919	=919	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378657	=13540	=8	=1132	=1132	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378658	=13540	=9	=999	=999	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=3	
=378659	=13541	=1	=1012	=1012	=3	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378660	=13541	=2	=912	=912	=3	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378661	=13541	=3	=911	=911	=-6	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=22	
=378662	=13541	=4	=933	=933	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378663	=13541	=5	=990	=990	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378664	=13541	=6	=1373	=1373	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378665	=13541	=7	=919	=919	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378666	=13541	=8	=1132	=1132	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378667	=13541	=9	=999	=999	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378668	=13541	=10	=998	=998	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378669	=13542	=1	=1012	=1012	=0	[NULL]	[NULL]	[NULL]	=10	=0	=0	=0	=0	[NULL]	=10	
=378670	=13542	=2	=912	=912	=0	[NULL]	[NULL]	[NULL]	=11	=0	=0	=0	=0	[NULL]	=11	
=378671	=13542	=3	=911	=911	=0	[NULL]	[NULL]	[NULL]	=16	=0	=0	=0	=0	[NULL]	=16	
=378672	=13542	=4	=933	=933	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378673	=13542	=5	=990	=990	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378674	=13542	=6	=1373	=1373	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378675	=13542	=7	=919	=919	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378676	=13542	=8	=1132	=1132	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378677	=13542	=9	=999	=999	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378678	=13542	=10	=998	=998	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378679	=13543	=A0	=1362	=1362	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378680	=13543	=A2	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378681	=13543	=A4	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378682	=13543	=A6	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378683	=13543	=B0	=1328	=1328	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378684	=13543	=B2	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378685	=13543	=B4	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378686	=13543	=B6	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378687	=13543	=C0	=1006	=1006	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378688	=13543	=C2	=847	=847	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378689	=13543	=C4	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	=3	=0	=0	=-6	=0	[NULL]	=9	
=378690	=13543	=C6	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378691	=13543	=D0	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378692	=13543	=D1	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378693	=13543	=D2	=1367	=1367	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378694	=13543	=D3	=807	=807	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=378695	=13543	=D4	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378696	=13543	=D5	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378697	=13543	=D6	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378698	=13543	=D7	=1241	=1241	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378699	=13543	=E0	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378700	=13543	=E2	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378701	=13543	=E4	=1158	=1158	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378702	=13543	=E6	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378703	=13543	=F0	=1076	=1076	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378704	=13543	=F2	=862	=862	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378705	=13543	=F4	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378706	=13543	=F6	=964	=964	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378707	=13543	=H0	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378708	=13543	=H1	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378709	=13543	=H2	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378710	=13543	=H3	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378711	=13543	=H4	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378712	=13544	=A0	=866	=866	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378713	=13544	=A2	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378714	=13544	=A4	=1362	=1362	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378715	=13544	=A6	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=378716	=13544	=A8	=966	=966	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378717	=13544	=B0	=1328	=1328	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378718	=13544	=B2	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=378719	=13544	=B4	=812	=812	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378720	=13544	=B6	=847	=847	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378721	=13544	=B8	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378722	=13544	=C0	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378723	=13544	=C2	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378724	=13544	=C4	=1158	=1158	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378725	=13544	=C6	=843	=843	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378726	=13544	=C8	=1017	=1017	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378727	=13544	=D0	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=24	
=378728	=13544	=D1	=1241	=1241	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=378729	=13544	=D2	=797	=797	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=378730	=13544	=D3	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=378731	=13544	=D4	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=378732	=13544	=D5	=807	=807	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=19	
=378733	=13544	=D6	=815	=815	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378734	=13544	=D7	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378735	=13544	=D8	=1277	=796	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378736	=13544	=D9	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378737	=13544	=E0	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378738	=13544	=E2	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	=5	=0	=0	=-8	=0	[NULL]	=13	
=378739	=13544	=E4	=958	=958	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=378740	=13544	=E6	=860	=860	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378741	=13544	=E8	=1213	=1213	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378742	=13544	=F0	=1077	=1077	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378743	=13544	=F2	=1076	=1076	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378744	=13544	=F4	=1155	=1155	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378745	=13544	=F6	=842	=842	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378746	=13544	=F8	=1246	=1246	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378747	=13544	=H0	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378748	=13544	=H1	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378749	=13544	=H2	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378750	=13544	=H3	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378751	=13544	=H4	=2	=2	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378752	=13545	=A0	=866	=866	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378753	=13545	=A2	=851	=851	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378754	=13545	=A4	=829	=829	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378755	=13545	=A6	=1158	=1158	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378756	=13545	=A8	=1328	=1328	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378757	=13545	=B0	=1362	=1362	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378758	=13545	=B2	=868	=868	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378759	=13545	=B4	=1273	=1273	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378760	=13545	=B6	=870	=870	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=3	
=378761	=13545	=B8	=869	=869	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=378762	=13545	=C0	=957	=957	=7	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=378763	=13545	=C2	=860	=860	=7	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378764	=13545	=C4	=958	=958	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378765	=13545	=C6	=1213	=1213	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378766	=13545	=C8	=843	=843	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378767	=13545	=D0	=1289	=1289	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=23	
=378768	=13545	=D1	=815	=815	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378769	=13545	=D2	=1352	=1352	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378770	=13545	=D3	=811	=811	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=378771	=13545	=D4	=1241	=1241	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378772	=13545	=D5	=799	=799	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=18	
=378773	=13545	=D6	=1367	=1367	=2	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378774	=13545	=D7	=828	=828	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378775	=13545	=D8	=831	=831	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378776	=13545	=D9	=1365	=1365	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378777	=13545	=E0	=847	=847	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378778	=13545	=E2	=842	=842	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378779	=13545	=E4	=1246	=1246	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378780	=13545	=E6	=845	=845	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378781	=13545	=E8	=862	=862	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378782	=13545	=F0	=827	=827	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378783	=13545	=F2	=1076	=1076	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378784	=13545	=F4	=878	=878	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378785	=13545	=F6	=1006	=1006	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378786	=13545	=F8	=857	=857	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378787	=13546	=1	=1012	=1012	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378788	=13546	=10	=911	=911	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378789	=13546	=2	=912	=912	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378790	=13546	=3	=933	=933	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378791	=13546	=4	=990	=990	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=378792	=13546	=5	=999	=999	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=3	
=378793	=13546	=6	=934	=934	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378794	=13546	=7	=998	=998	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378795	=13546	=8	=1132	=1132	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378796	=13546	=9	=993	=993	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378797	=13547	=A0	=966	=966	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=378798	=13547	=A2	=1328	=1328	=9	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378799	=13547	=A4	=868	=868	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378800	=13547	=A6	=869	=869	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378801	=13547	=A8	=1362	=1362	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378802	=13547	=B0	=870	=870	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378803	=13547	=B2	=812	=812	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378804	=13547	=B4	=847	=847	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378805	=13547	=B6	=1006	=1006	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378806	=13547	=B8	=866	=866	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378807	=13547	=C0	=851	=851	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378808	=13547	=C2	=957	=957	=7	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378809	=13547	=C4	=1017	=1017	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378810	=13547	=C6	=829	=829	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378811	=13547	=C8	=1009	=1009	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378812	=13547	=D0	=1370	=1370	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378813	=13547	=D1	=1277	=1277	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378814	=13547	=D2	=822	=822	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378815	=13547	=D3	=799	=799	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=378816	=13547	=D4	=811	=811	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=378817	=13547	=D5	=819	=819	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378818	=13547	=D6	=1241	=1241	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378819	=13547	=D7	=1338	=1338	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378820	=13547	=D8	=1367	=1367	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378821	=13547	=D9	=807	=807	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378822	=13547	=E0	=1158	=1158	=6	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378823	=13547	=E2	=842	=842	=5	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378824	=13547	=E4	=958	=958	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=20	
=378825	=13547	=E6	=843	=843	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378826	=13547	=E8	=1246	=1246	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=378827	=13547	=F0	=1076	=1076	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=378828	=13547	=F2	=1077	=1077	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378829	=13547	=F4	=854	=854	=9	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378830	=13547	=F6	=1155	=1155	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378831	=13547	=F8	=862	=862	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378832	=13548	=A1	=1148	=1148	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=378833	=13548	=A2	=1375	=1375	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378834	=13548	=A3	=904	=904	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=378835	=13548	=A4	=1342	=1342	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=378836	=13548	=A5	=1341	=1341	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378837	=13548	=A6	=934	=934	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378838	=13548	=A7	=937	=937	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378839	=13548	=A8	=1094	=1094	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=378840	=13548	=A9	=1346	=1346	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=378841	=13548	=B1	=1146	=1146	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378842	=13548	=B2	=1154	=1154	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378843	=13548	=B3	=914	=914	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378844	=13548	=B4	=938	=938	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378845	=13548	=B5	=910	=910	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=31	
=378846	=13548	=B6	=910	=910	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378847	=13548	=B7	=910	=910	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378848	=13548	=B8	=910	=910	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378849	=13548	=B9	=910	=910	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378850	=13548	=C1	=1174	=1174	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378851	=13548	=C2	=947	=947	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=378852	=13548	=C3	=947	=947	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378853	=13548	=C4	=946	=946	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378854	=13548	=C5	=929	=929	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=378855	=13548	=C6	=929	=929	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378856	=13548	=C7	=931	=931	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378857	=13548	=C8	=1028	=1028	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=378858	=13548	=C9	=928	=928	=3	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=5	
=378859	=13548	=D1	=926	=926	=4	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=10	
=378860	=13548	=D2	=926	=926	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=378861	=13548	=D3	=923	=923	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=378862	=13548	=D4	=922	=922	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=10	
