Id	Name	ImportId	CustomerId	ChannelId	RegionId	ZipCode	City	State	CountryAlpha3Code	Address	PhoneNumber	FaxNumber	Email	Contact	LastUpdatedByIntegrationDateTime	GeoCodeStatus	GeoCodeError	GeoCodeDate	GeoCodeLatitude	GeoCodeLongitude	Description	SubLocationsAllowed	ManagementCode	ManagementAccountCode	Code	CommissionPlanId	TaxJurisdictionId	SnoozeId	DeliveryPricingPlanId	UseAddressForDelivery	DeliveryPaymentTermInDays	DeliveryInvoiceSendingPreference	DeliveryStatementSendingPreference	
=3230	=JACKSON CO. CRIMINAL JUSTICE	=60074	=3230	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=1315 LOCUST	[NULL]	[NULL]	[NULL]	=REFUND SLIPS ARE LEFT WITH	=11/07/2011 15:28:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3232	=FBI	=51608	=3232	[NULL]	[NULL]	=64108	=KANSAS CITY	=MO	[NULL]	=1300 SUMMIT	=8165128200	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0979479	=-94.5932065	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3233	=US DEPT OF AGRICULTURE #2 USDA	=51616	=3233	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=8930 WARD PKWY	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3234	=WAL-MART DISTURBUTION	=50596	=3234	[NULL]	[NULL]	=66067	=OTTAWA	=KS	[NULL]	=3300 KANSAS HWY 68	=7852293010	[NULL]	[NULL]	=JARED DEBUS	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.6191	=-95.2163999	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3235	=OSAWATOMIE STATE HOSPITAL	=61048	=3235	[NULL]	[NULL]	=66064	=OSAWATOMIE	=KS	[NULL]	=500 STATE HOSPITAL DR.	=9137557081	[NULL]	[NULL]	=CAROL MOONEY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.510132	=-94.9398732	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3236	=KERRY SWEET INGREDIENTS(PLANT)	=16444	=3236	[NULL]	[NULL]	=66031	=NEW CENTURY	=KS	[NULL]	=400 PRAIRIE VILLAGE DRIVE	=9137801212	[NULL]	[NULL]	=CHRISTINE APPLE-PURC. AGENT	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 6.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3237	=C F S WEST HOLDINGS	=11731	=3237	[NULL]	[NULL]	=66031	=NEW CENTURY	=KS	[NULL]	=101 PRAIRIE VILLAGE DR.	=9133243708	[NULL]	[NULL]	=Jamie Rudell	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 6.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3238	=FIRST STUDENT	=60035	=3238	[NULL]	[NULL]	=66061	=OLATHE	=KS	[NULL]	=18950 W 157TH & TERRACE	=9137821050	[NULL]	[NULL]	=TOM GRINDINGER	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 7.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3239	=PACIFIC SUNWEAR	=15563	=3239	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=16780 LONE ELM RD.	=9137383015	[NULL]	[NULL]	=PAT JARDAN	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.8239898	=-94.8344869	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3240	=BUSHNELL	=61073	=3240	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=22102 W. 167TH ST	=8163659972	[NULL]	[NULL]	=KEN SOSKO	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.825501	=-94.8413485	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3241	=SYSTEMS MATERIAL HAND/TVH PART	=16983	=3241	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=16355 S. LONE ELM	=9138291000	[NULL]	[NULL]	=DOROTHY MCMULLEN	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.832086	=-94.832096	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3242	=STOUSE	=51536	=3242	[NULL]	[NULL]	=66031	=NEW CENTURY	=KS	[NULL]	=300 NEW CENTURY PKWY	=9137645757	[NULL]	[NULL]	=STEVE DOWELL	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.828562	=-94.897644	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3243	=WESTERN MO. HEALTH (HOLMES)	=50587	=3243	[NULL]	[NULL]	=64108	=KANSAS CITY	=MO	[NULL]	=2911 HOLMES	=8165612159	[NULL]	[NULL]	=SARAH INGRAM	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0739005	=-94.5763697	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3244	=DIV. OF ALCOHOL & DRUG ABUSE	=50510	=3244	[NULL]	[NULL]	=64127	=KANSAS CITY	=MO	[NULL]	=2600 E 12TH STREET	=8164825770	[NULL]	[NULL]	=MARTHA ARNOLD	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0988712	=-94.5513993	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3245	=WESTERN MO HEALTH (PERRYAPART)	=50589	=3245	[NULL]	[NULL]	=64108	=KANSAS CITY	=MO	[NULL]	=2659 PERRY APART	=8165612159	[NULL]	[NULL]	=SARAH INGRAM	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0418155	=-94.7032431	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3247	=FARMERS GROUP HELP POINT 2	=12598	=3247	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=16850 W. 119TH ST	=9138268005	[NULL]	[NULL]	=SUSAN DREW	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.913933	=-94.780698	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3248	=FARMERS GROUP HELP POINT 1	=12595	=3248	[NULL]	[NULL]	=66061	=OLATHE	=KS	[NULL]	=17150 W. 118TH TERR.	=9138268311	[NULL]	[NULL]	=DON EMRICH	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.9149865	=-94.785331	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3249	=FARMERS/KC SERV POINT	=12596	=3249	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=17000 W. 119th STREET	=9136616312	[NULL]	[NULL]	=KEN	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.913994	=-94.782269	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3251	=GNB/EXIDE TECHNOLOGIES	=50536	=3251	[NULL]	[NULL]	=66115	=KANSAS CITY	=KS	[NULL]	=3001 FAIRFAX TRAFFICWAY	=exideaphelpdesk@exide.com	[NULL]	[NULL]	=CATHERINE KELLY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.1438076	=-94.610787	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3254	=NAPA DISTRIBUTION CENTER	=18617	=3254	[NULL]	[NULL]	=66101	=KANSAS CITY	=KS	[NULL]	=250 OSAGE	=9132812000x130	[NULL]	[NULL]	=ALAN BELL	=12/02/2010 19:45:00	=S	[NULL]	[NULL]	=39.0844595	=-94.6188411	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3255	=BPU-QUINDARO POWER PLANT	=20061	=3255	[NULL]	[NULL]	=66104	=KANSAS CITY	=KS	[NULL]	=3601 N. 12TH STREET	=9135739415	[NULL]	[NULL]	=TONY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.148727	=-94.641421	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3257	=CONWAY EXPRESS/CCX	=11838	=3257	[NULL]	[NULL]	=66115	=KANSAS CITY	=KS	[NULL]	=234 DONOVAN	=9132813535	[NULL]	[NULL]	=JIM REID	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.1372662	=-94.6055765	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3258	=HARCROS CHEMICAL	=13152	=3258	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=5200 SPEAKER ROAD	=9133213131	[NULL]	[NULL]	=SHARON BUDY	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3263	=TIME WARNER CABLE	=50579	=3263	[NULL]	[NULL]	=64133	=KANSAS CITY	=MO	[NULL]	=6550 WINCHESTER	=8162225436	[NULL]	[NULL]	=Arch  York	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.006258	=-94.505038	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3264	=INTERNATIONAL PAPER/TEMPLE INL	=51093	=3264	[NULL]	[NULL]	=66105	=KANSAS CITY	=KS	[NULL]	=2101 KANSAS AVE.	=9136218914	[NULL]	[NULL]	=Quelly Serrano	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0873729	=-94.6505917	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3267	=CUTTING EDGE HAIR ACADEMY	=20000	=3267	[NULL]	[NULL]	=66102	=KANSAS CITY	=KS	[NULL]	=4323 STATE AVE.	=3210214	[NULL]	[NULL]	=RANDY RUSHING	=07/11/2011 15:30:00	=S	[NULL]	[NULL]	=39.1166069	=-94.6806276	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3268	=BAADER JOHNSON FOODS	=13820	=3268	[NULL]	[NULL]	=66115	=KANSAS CITY	=KS	[NULL]	=2955 FAIRFAX	=9136213366	[NULL]	[NULL]	=MICHELLE COHEE	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.1431724	=-94.6108029	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3269	=CLOVER LEAF BLDG 1	=50010	=3269	[NULL]	[NULL]	=66202	=OVERLAND PARK	=KS	[NULL]	=6811 W 63rd	=9138313200	[NULL]	[NULL]	=NORM JOHNSON	=03/31/2011 15:29:00	=S	[NULL]	[NULL]	=39.0148862	=-94.6648893	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3271	=H&R BLOCK (WALNUT)	=14126	=3271	[NULL]	[NULL]	=64105	=KANSAS CITY	=MO	[NULL]	=1 H&R BLOCK WAY	[NULL]	[NULL]	[NULL]	=RANDY JENSEN	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 5.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3273	=KU HOSPITAL AUTHORITY	=30060	=3273	[NULL]	[NULL]	=66202	=MISSION	=KS	[NULL]	=5799 BROADMOOR	=9135885693	[NULL]	[NULL]	=Lisa Patrick	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0239798	=-94.665585	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3275	=CERTAINTEED	=18579	=3275	[NULL]	[NULL]	=66115	=KANSAS CITY	=KS	[NULL]	=103 FUNSTON ROAD	=9133426624x4942	[NULL]	[NULL]	=DAVE STEHLEY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.142957	=-94.6105948	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3276	=BISHOP WARD HIGH SCHOOL	=11416	=3276	[NULL]	[NULL]	=66102	=KANSAS CITY	=KS	[NULL]	=708 N 18TH STREET	=3711201	[NULL]	[NULL]	=TIM MULVANEY	=10/13/2010 20:57:00	=S	[NULL]	[NULL]	=39.1127511	=-94.649341	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3277	=PROCTER & GAMBLE MFG. CO.	=51016	=3277	[NULL]	[NULL]	=66110	=KANSAS CITY	=KS	[NULL]	=1900 KANSAS AVE.	=9135730331	[NULL]	[NULL]	=CAFE	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0874081	=-94.6501461	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3278	=METRO PARK WAREHOUSE	=20078	=3278	[NULL]	[NULL]	=66106	=KANSAS CITY	=KS	[NULL]	=251 S. 55TH ST.	=9136213116	[NULL]	[NULL]	=GLENN MUSICK	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0940636	=-94.70515	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3279	=METRO PARK WAREHOUSE	=20081	=3279	[NULL]	[NULL]	=66106	=KANSAS CITY	=KS	[NULL]	=4141 FAIRBANKS AVE.	=9133428141	[NULL]	[NULL]	=Don Brown	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0877499	=-94.6764777	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3280	=VVF LLC	=61030	=3280	[NULL]	[NULL]	=66105	=KANSAS CITY	=KS	[NULL]	=1705 KANSAS AVE.	=9135292253	[NULL]	[NULL]	=MELODY HUGHES	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0873897	=-94.6457544	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3281	=BPU-ADMINISTRATION OFFICE	=20166	=3281	[NULL]	[NULL]	=66101	=KANSAS CITY	=KS	[NULL]	=540 MINNESOTA AVE.	=9135739069	[NULL]	[NULL]	=LEO CHOP	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.1155465	=-94.6230212	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3283	=LSI MIDWEST LIGHTING	=51533	=3283	[NULL]	[NULL]	=66115	=KANSAS CITY	=KS	[NULL]	=100 FUNSTON RD	=9132811100	[NULL]	[NULL]	=RHONDA CRANE x 6644	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.1429775	=-94.6104957	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3284	=BFI/ALLIED WASTE - KCK	=60046	=3284	[NULL]	[NULL]	=66106	=KANSAS CITY	=KS	[NULL]	=3150 N. 7TH ST.	=8169850322	[NULL]	[NULL]	=CRIS MANLEY	=11/01/2010 20:58:00	=S	[NULL]	[NULL]	=39.1253948	=-94.6268376	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3285	=7TH ST. CASINO	=11012	=3285	[NULL]	[NULL]	=66101	=KANSAS CITY	=KS	[NULL]	=803 N. 7TH ST.	=8165060588	[NULL]	[NULL]	=DENISE HEWITT	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.1136847	=-94.6267718	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3288	=GNB KINDELBERGER	=50595	=3288	[NULL]	[NULL]	=66115	=KANSAS CITY	=KS	[NULL]	=501 KINDELBERGER	=9133214600	[NULL]	[NULL]	=CATHERINE KELLY	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 5.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3290	=TREAT AMERICA	=16960	=3290	[NULL]	[NULL]	=66219	=LENEXA	=KS	[NULL]	=9771 COMMERCE PARKWAY	=9132685800	[NULL]	[NULL]	=Rich Spicl	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.9537008	=-94.7676916	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3292	=VESTCOM	=51522	=3292	[NULL]	[NULL]	=66031	=NEW CENTURY	=KS	[NULL]	=301 GARDNER DR.	=9133247525	[NULL]	[NULL]	=TOM RANDEL	=05/11/2011 15:28:00	=S	[NULL]	[NULL]	=38.830792	=-94.897289	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3293	=TRANS AM TRUCKING	=51087	=3293	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=15910 S. 169 HWY	=9133247012	[NULL]	[NULL]	=DAVID COLE	=11/07/2012 21:12:00	=F	=Address accuracy is too low: 6.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3294	=UNILEVER BESTFOODS/LIPTON	=20071	=3294	[NULL]	[NULL]	=66062	=OLATHE	=KS	[NULL]	=27080 W. 159th STREET	=9137683725	[NULL]	[NULL]	=IAN RICKETTS	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.8393856	=-94.8059922	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3295	=WALLER TRUCKING	=61092	=3295	[NULL]	[NULL]	=64024	=EXCELSIOR SPRINGS	=MO	[NULL]	=400 S. McCLEARY RD.	=9137874415	[NULL]	[NULL]	=BECKY	=05/09/2012 10:31:00	=S	[NULL]	[NULL]	=39.3308566	=-94.2632473	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3296	=OLATHE MEDICAL CENTER	=50552	=3296	[NULL]	[NULL]	=66061	=OLATHE	=KS	[NULL]	=20333 W. 151ST STREET	=9137914200	[NULL]	[NULL]	=CAROL AUST	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.852626	=-94.822725	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3297	=ENCORE / CONVERGYS	=51515	=3297	[NULL]	[NULL]	=66061	=OLATHE	=KS	[NULL]	=400 N. ROGERS	=9133935194	[NULL]	[NULL]	=BROOKE.BURKETT@CONVERGYS.	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.887932	=-94.78814	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3298	=CROSSLINE TOWERS	=11865	=3298	[NULL]	[NULL]	=66101	=KANSAS CITY	=KS	[NULL]	=1021 N. 7TH	=9133428611	[NULL]	[NULL]	=CANDACE	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.115766	=-94.6267637	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3299	=WILLIAMS FOOD	=50118	=3299	[NULL]	[NULL]	=66216	=LENEXA	=KS	[NULL]	=13301 W 99th STREET	=9138884343	[NULL]	[NULL]	=ANNIE WOODWARD	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=38.948804	=-94.740764	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3302	=KU MEDICAL CENTER	=50223	=3302	[NULL]	[NULL]	=66106	=KANSAS CITY	=KS	[NULL]	=3901 RAINBOW	=REFUNDS IN CAFE W/CASHIER5	[NULL]	[NULL]	=GAYLAND	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.057265	=-94.611771	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3305	=LOCKTON - VALENCIA PLACE	=14480	=3305	[NULL]	[NULL]	=64112	=KANSAS CITY	=MO	[NULL]	=444 W. 47TH SUITE 900	=8169609461	[NULL]	[NULL]	=BRANDIE BRIGGS	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0424212	=-94.5925221	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3307	=REHABILITATION INSTITUTE OF KC	=16968	=3307	[NULL]	[NULL]	=64108	=KANSAS CITY	=MO	[NULL]	=3011 BALTIMORE	=8167517782	[NULL]	[NULL]	=MARY HENRY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0725892	=-94.5863317	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3309	=JACKSON COUNTY COURTHOUSE	=60023	=3309	[NULL]	[NULL]	=64106	=KANSAS CITY	=MO	[NULL]	=415 E. 12TH ST.	=8168813253	[NULL]	[NULL]	=KIM WHITE	=11/02/2011 12:48:00	=S	[NULL]	[NULL]	=39.0997471	=-94.5783707	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3310	=SWOPE PKWY HEALTH CTR	=18591	=3310	[NULL]	[NULL]	=64130	=KANSAS CITY	=MO	[NULL]	=3801 BLUE PKWY	=8169227614	[NULL]	[NULL]	=RALPH CARO	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.03532	=-94.539585	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3312	=MEDICAL PLAZA PARTNERS	=61014	=3312	[NULL]	[NULL]	=64111	=KANSAS CITY	=MO	[NULL]	=4320 WORNALL RD Ste 124	=8169325803	[NULL]	[NULL]	=JOSH HOWARD	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0494494	=-94.5904784	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3313	=TENSION ENVELOPE	=51019	=3313	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=819 E 19TH ST.	=8164713800	[NULL]	[NULL]	=DEBORAH SCHULER	=11/07/2012 21:12:00	=F	=Address and City are required.	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3314	=PEPSI AMERICA	=50555	=3314	[NULL]	[NULL]	=64130	=KANSAS CITY	=MO	[NULL]	=6050 MANCHESTER TRAFFICWAY	=8163619199	[NULL]	[NULL]	=Kathi Brewer	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0153709	=-94.5271975	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3315	=RAPHAEL HOTEL	=11918	=3315	[NULL]	[NULL]	=64112	=KANSAS CITY	=MO	[NULL]	=325 WARD PARKWAY	=8167563800	[NULL]	[NULL]	=ANTHONY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.0395391	=-94.5911682	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3318	=JACKSON COUNTY DETENTION	=60022	=3318	[NULL]	[NULL]	=64106	=KANSAS CITY	=MO	[NULL]	=1300 Cherry	=8168814200	[NULL]	[NULL]	[NULL]	=11/02/2011 12:47:00	=S	[NULL]	[NULL]	=39.0984019	=-94.5762777	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
=3319	=AFFILIATED FOODS MIDWEST	=61096	=3319	[NULL]	[NULL]	=66024	=ELWOOD	=KS	[NULL]	=1301 OAK ST	=9133659741	[NULL]	[NULL]	=MIKE MURPHY	=11/07/2012 21:12:00	=S	[NULL]	[NULL]	=39.7433247	=-94.8553988	[NULL]	=False	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	[NULL]	
