Id	ScheduleId	MachineId	DriverUserId	Deleted	UserSelected	CurrentSalesAmount	ProjectedSalesAmount	CurrentDepletedQuantity	ProjectedDepletedQuantity	CurrentDaysToMaxInterval	ProjectedDaysToMaxInterval	CurrentSalesQuantity	ProjectedSalesQuantity	DaysToService	DaysToServiceFromRestock	LeadMachineDaysToServiceFromRestock	CashTriggered	DepletionTriggered	ServiceIntervalTriggered	LeadMachineTriggered	LeadMachineId	SaleQuantityLimitTriggered	IsInventoryNeeded	IsCollectionNeeded	ScheduleType	DynamicDepletionType	DynamicDepletionLimit	DynamicMaxAmount	DynamicMaxServiceIntervalInDays	DynamicSaleQuantityLimit	DynamicSaleQuantityLimitCoilName	StaticMaxServiceIntervalInDays	StaticMaxServiceIntervalFlexibilityInDays	BackForecasted	NextWeeklyScheduleDateOnly	LastRestockDateTime	MovedFromScheduleMachineId	MoveToNextSchedule	UpdatedBy	IsRecentUpdatedDateTime	CreatedBy	
=30351	=2388	=999989	[NULL]	=False	=True	=22.5000	=32.2045	=0	=0	=19	=18	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:55:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30352	=2388	=999990	[NULL]	=False	=True	=31.7500	=35.0540	=0	=0	=4	=3	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 10:01:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30353	=2388	=999991	[NULL]	=False	=True	=12.7500	=14.3352	=0	=0	=20	=19	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:15:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30354	=2388	=999993	[NULL]	=False	=True	=25.2000	=35.9569	=0	=0	=21	=20	[NULL]	[NULL]	=14	=15	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 09:26:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30355	=2388	=999995	[NULL]	=False	=True	=25.2500	=31.7805	=1	=1	=24	=23	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=300	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 07:12:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30356	=2388	=999996	[NULL]	=False	=True	=26.5000	=43.8850	=0	=0	=19	=18	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 13:11:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30357	=2388	=999997	[NULL]	=False	=True	=91.8000	=109.0385	=0	=0	=19	=18	[NULL]	[NULL]	=9	=10	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 14:14:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30358	=2388	=999998	[NULL]	=False	=True	=37.5500	=45.2297	=1	=1	=16	=15	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=250	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 07:15:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30359	=2388	=1014674	[NULL]	=False	=True	=31.1500	=79.8766	=1	=2	=20	=19	[NULL]	[NULL]	=4	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 13:58:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30360	=2388	=1027690	[NULL]	=False	=True	=28.8000	=42.0664	=0	=0	=19	=18	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 10:32:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30361	=2388	=1027777	[NULL]	=False	=True	=20.0000	=32.6167	=0	=0	=26	=25	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 10:51:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30362	=2388	=1027835	[NULL]	=False	=True	=44.9000	=57.8325	=1	=1	=25	=24	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 12:10:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30363	=2388	=1027959	[NULL]	=False	=True	=1.8500	=7.4834	=0	=0	=27	=26	[NULL]	[NULL]	=21	=22	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 09:45:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30364	=2388	=1027977	[NULL]	=False	=True	=61.4000	=66.1432	=0	=0	=13	=12	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 11:55:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30365	=2388	=1027986	[NULL]	=False	=True	=70.3000	=77.5363	=1	=1	=11	=10	[NULL]	[NULL]	=4	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 11:25:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30366	=2388	=1027998	[NULL]	=False	=True	=16.7500	=23.9252	=0	=0	=53	=52	[NULL]	[NULL]	=19	=20	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 10:04:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30367	=2388	=1028788	[NULL]	=False	=True	=81.2000	=92.1461	=3	=3	=12	=11	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 11:06:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30368	=2388	=1037531	[NULL]	=False	=True	=120.4500	=142.4783	=1	=1	=22	=21	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 14:11:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30369	=2388	=1047406	[NULL]	=False	=True	=6.4000	=27.9044	=0	=0	=20	=19	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 13:38:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30370	=2388	=1047424	[NULL]	=False	=True	=38.2500	=51.4296	=0	=0	=22	=21	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 14:05:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30371	=2388	=1047444	[NULL]	=False	=True	=31.5000	=62.1500	=0	=0	=19	=18	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 08:46:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30372	=2388	=1047462	[NULL]	=False	=True	=41.0000	=64.6783	=0	=0	=19	=18	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 08:20:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30373	=2388	=1047463	[NULL]	=False	=True	=99.5000	=113.2840	=0	=0	=5	=4	[NULL]	[NULL]	=4	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 11:55:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30374	=2388	=1047475	[NULL]	=False	=True	=21.5000	=35.0455	=0	=0	=18	=17	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:45:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30375	=2388	=1047476	[NULL]	=False	=True	=55.8000	=73.3634	=0	=0	=18	=17	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:22:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30376	=2388	=1114470	[NULL]	=False	=True	=16.8000	=30.1321	=0	=0	=22	=21	[NULL]	[NULL]	=9	=10	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 11:45:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30377	=2388	=1114499	[NULL]	=False	=True	=48.2500	=64.9318	=0	=0	=14	=13	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 08:31:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30378	=2388	=1142314	[NULL]	=False	=True	=86.3000	=101.0420	=0	=0	=14	=13	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 13:06:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30379	=2388	=1142319	[NULL]	=False	=True	=50.0000	=59.1583	=1	=1	=14	=13	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 12:48:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30380	=2388	=1146952	[NULL]	=False	=True	=66.9500	=87.8963	=3	=3	=27	=26	[NULL]	[NULL]	=6	=7	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 12:21:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30381	=2388	=1151861	[NULL]	=False	=True	=121.1000	=135.9763	=0	=0	=4	=3	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=3	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 12:42:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30382	=2388	=1157750	[NULL]	=False	=True	=36.8500	=52.0377	=1	=1	=22	=21	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:01:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30383	=2388	=1157751	[NULL]	=False	=True	=92.3500	=126.7516	=1	=1	=18	=17	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:07:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30384	=2388	=1157756	[NULL]	=False	=True	=15.7000	=30.3944	=0	=0	=20	=19	[NULL]	[NULL]	=18	=19	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 12:57:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30385	=2388	=1157779	[NULL]	=False	=True	=85.5000	=119.4239	=0	=1	=11	=10	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=250	=14	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:17:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30386	=2388	=1157800	[NULL]	=False	=True	=42.0500	=63.9551	=0	=0	=19	=18	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 13:49:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30387	=2388	=1157801	[NULL]	=False	=True	=25.0000	=87.2027	=1	=1	=20	=19	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 14:29:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30388	=2388	=1174705	[NULL]	=False	=True	=44.9000	=50.8013	=1	=1	=13	=12	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 09:24:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30389	=2388	=1174759	[NULL]	=False	=True	=112.6500	=125.1229	=1	=2	=13	=12	[NULL]	[NULL]	=1	=2	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/27/2013 09:05:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30390	=2388	=1174782	[NULL]	=False	=True	=3.2500	=7.0846	=0	=0	=27	=26	[NULL]	[NULL]	=26	=27	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 08:22:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30391	=2388	=1174952	[NULL]	=False	=True	=30.1000	=36.2910	=0	=0	=13	=12	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 09:39:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30392	=2388	=1174953	[NULL]	=False	=True	=7.9500	=10.8357	=0	=0	=20	=19	[NULL]	[NULL]	=15	=16	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 07:12:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30393	=2388	=1174954	[NULL]	=False	=True	=36.3500	=43.4408	=1	=1	=21	=20	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 11:57:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30394	=2388	=1176189	[NULL]	=False	=True	=9.4000	=25.7671	=0	=0	=20	=19	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 12:20:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30395	=2388	=1176232	[NULL]	=False	=True	=27.9500	=33.6818	=0	=0	=25	=24	[NULL]	[NULL]	=24	=25	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 14:27:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30396	=2388	=1180282	[NULL]	=False	=True	=15.7500	=18.2721	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 08:58:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30397	=2388	=1180283	[NULL]	=False	=True	=11.4500	=40.9570	=0	=0	=20	=19	[NULL]	[NULL]	=6	=7	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 10:28:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30398	=2388	=1180284	[NULL]	=False	=True	=32.7000	=44.5241	=0	=0	=18	=17	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 10:48:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30399	=2388	=1180466	[NULL]	=False	=True	=22.7500	=24.9486	=0	=0	=21	=20	[NULL]	[NULL]	=15	=16	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 10:01:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30400	=2388	=1180468	[NULL]	=False	=True	=12.8000	=49.2909	=0	=0	=20	=19	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 10:50:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30401	=2388	=1180471	[NULL]	=False	=True	=52.5000	=56.3341	=0	=0	=6	=5	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/20/2013 13:32:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30402	=2388	=1181436	[NULL]	=False	=True	=22.4000	=24.8646	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 09:51:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30403	=2388	=1181455	[NULL]	=False	=True	=17.1500	=19.3486	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 09:40:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30404	=2388	=1181465	[NULL]	=False	=True	=1.7500	=3.9296	=0	=0	=28	=27	[NULL]	[NULL]	=21	=22	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=200	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 10:26:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30405	=2388	=1181685	[NULL]	=False	=True	=59.4500	=67.7345	=1	=1	=11	=10	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 12:19:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30406	=2388	=1181703	[NULL]	=False	=True	=103.0000	=125.6023	=0	=0	=13	=12	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 11:16:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30407	=2388	=1181705	[NULL]	=False	=True	=29.2500	=40.1459	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:53:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30408	=2388	=1181945	[NULL]	=False	=True	=44.7500	=49.1364	=0	=0	=13	=12	[NULL]	[NULL]	=6	=7	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 11:01:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30409	=2388	=1182036	[NULL]	=False	=True	=6.9000	=31.4656	=0	=0	=20	=19	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 11:28:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30410	=2388	=1192842	[NULL]	=False	=True	=19.6000	=22.6609	=0	=0	=21	=20	[NULL]	[NULL]	=20	=21	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=200	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 09:20:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30411	=2388	=1192858	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Interval	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=21	=3	=False	[NULL]	[NULL]	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30412	=2389	=999946	[NULL]	=False	=False	=18.0000	=25.0833	=0	=0	=19	=18	[NULL]	[NULL]	=7	=8	=1	=False	=False	=False	=True	=1114518	=False	=False	=True	=Dynamic	=Item	=1	=150	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:25:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30413	=2389	=999967	[NULL]	=False	=False	=43.4000	=47.3129	=1	=1	=18	=17	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 13:35:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30414	=2389	=999970	[NULL]	=False	=False	=129.7500	=137.7080	=0	=0	=1	=0	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/15/2013 08:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30415	=2389	=999981	[NULL]	=False	=False	=25.3500	=27.2931	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=250	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/07/2013 09:02:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30416	=2389	=999983	[NULL]	=False	=False	=39.6500	=42.7847	=0	=0	=6	=5	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=999981	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/20/2013 13:04:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30417	=2389	=999994	[NULL]	=False	=False	=53.4000	=59.9407	=1	=1	=18	=17	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 08:39:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30418	=2389	=999999	[NULL]	=False	=False	=87.5000	=90.0000	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/11/2013 11:32:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30419	=2389	=1014434	[NULL]	=False	=False	=104.7500	=131.6199	=3	=5	=18	=17	[NULL]	[NULL]	=0	=1	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:51:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
