Id	MachineCoilHistoryId	CoilName	OldItemId	NewItemId	AddedQuantity	SpreadoutQuantity	SpoiledQuantity	RemovedQuantity	ObservedQuantity	CoilGroupingAdjustmentQuantity	SystemAdjustmentQuantity	InventoryAdjustmentQuantity	FutureInventoryAdjustmentQuantity	OfflineSaleId	InitialInventoryLevel	
=469932	=16570	=C3	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469933	=16570	=C4	=946	=946	=-1	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469934	=16570	=C5	=929	=929	=-2	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=469935	=16570	=C6	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469936	=16570	=C7	=928	=928	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469937	=16570	=C8	=914	=914	=-2	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469938	=16570	=C9	=1406	=1406	=-4	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469939	=16570	=D1	=926	=926	=-3	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=469940	=16570	=D2	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469941	=16570	=D3	=923	=923	=-1	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469942	=16570	=D4	=922	=922	=-4	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=469943	=16570	=D5	=922	=922	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469944	=16570	=D6	=927	=927	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469945	=16570	=D7	=1166	=1166	=-6	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469946	=16570	=D8	=921	=921	=-5	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=469947	=16570	=D9	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469948	=16570	=E1	=1146	=1146	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469949	=16570	=E2	=1154	=1154	=-1	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469950	=16570	=E3	=1244	=1244	=-2	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469951	=16570	=E4	=1327	=1327	=-1	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469952	=16570	=E5	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469953	=16570	=E6	=1105	=1105	=-5	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469954	=16570	=E7	=1130	=1130	=-3	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469955	=16570	=E8	=1074	=1074	=-2	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469956	=16570	=E9	=1073	=1073	=-4	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469957	=16571	=A1	=1148	=1148	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469958	=16571	=A2	=1149	=1149	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469959	=16571	=A3	=1375	=1375	=0	[NULL]	[NULL]	[NULL]	=6	=0	=0	=0	=0	[NULL]	=6	
=469960	=16571	=A4	=1342	=1342	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469961	=16571	=A5	=1341	=1341	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469962	=16571	=A6	=934	=934	=0	[NULL]	[NULL]	[NULL]	=4	=0	=0	=0	=0	[NULL]	=4	
=469963	=16571	=A7	=937	=937	=0	[NULL]	[NULL]	[NULL]	=6	=0	=0	=0	=0	[NULL]	=6	
=469964	=16571	=A8	=1390	=1390	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469965	=16571	=A9	=904	=904	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=469966	=16571	=B1	=1036	=1036	=0	[NULL]	[NULL]	[NULL]	=5	=0	=0	=0	=0	[NULL]	=5	
=469967	=16571	=B2	=938	=938	=0	[NULL]	[NULL]	[NULL]	=4	=0	=0	=0	=0	[NULL]	=4	
=469968	=16571	=B3	=1408	=1408	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469969	=16571	=B4	=1409	=1409	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469970	=16571	=B5	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=40	
=469971	=16571	=B6	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469972	=16571	=B7	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469973	=16571	=B8	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469974	=16571	=B9	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469975	=16571	=C1	=1174	=1174	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469976	=16571	=C2	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=469977	=16571	=C3	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469978	=16571	=C4	=946	=946	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469979	=16571	=C5	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=469980	=16571	=C6	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469981	=16571	=C7	=928	=928	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469982	=16571	=C8	=914	=914	=0	[NULL]	[NULL]	[NULL]	=6	=0	=0	=0	=0	[NULL]	=6	
=469983	=16571	=C9	=1406	=1406	=0	[NULL]	[NULL]	[NULL]	=0	=0	=0	=-4	=0	[NULL]	=4	
=469984	=16571	=D1	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=469985	=16571	=D2	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469986	=16571	=D3	=923	=923	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469987	=16571	=D4	=922	=922	=0	[NULL]	[NULL]	[NULL]	=12	=0	=0	=0	=0	[NULL]	=12	
=469988	=16571	=D5	=922	=922	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469989	=16571	=D6	=927	=927	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469990	=16571	=D7	=1166	=1166	=0	[NULL]	[NULL]	[NULL]	=2	=0	=0	=0	=0	[NULL]	=2	
=469991	=16571	=D8	=921	=921	=0	[NULL]	[NULL]	[NULL]	=9	=0	=0	=-2	=0	[NULL]	=11	
=469992	=16571	=D9	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=469993	=16571	=E1	=1146	=1146	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469994	=16571	=E2	=1154	=1154	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=469995	=16571	=E3	=1244	=1244	=0	[NULL]	[NULL]	[NULL]	=6	=0	=0	=0	=0	[NULL]	=6	
=469996	=16571	=E4	=1327	=1327	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=469997	=16571	=E5	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=469998	=16571	=E6	=1105	=1105	=0	[NULL]	[NULL]	[NULL]	=3	=0	=0	=0	=0	[NULL]	=3	
=469999	=16571	=E7	=1130	=1130	=0	[NULL]	[NULL]	[NULL]	=5	=0	=0	=0	=0	[NULL]	=5	
=470000	=16571	=E8	=1074	=1074	=0	[NULL]	[NULL]	[NULL]	=6	=0	=0	=0	=0	[NULL]	=6	
=470001	=16571	=E9	=1073	=1073	=0	[NULL]	[NULL]	[NULL]	=4	=0	=0	=0	=0	[NULL]	=4	
=470002	=16572	=1	=1219	=1219	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=470003	=16572	=2	=1220	=1220	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=470004	=16572	=3	=1221	=1221	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=470005	=16572	=4	=1231	=1231	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=470006	=16572	=5	=1222	=1222	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=4	
=470007	=16572	=6	=1223	=1223	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=470008	=16572	=7	=1218	=1218	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=2	
=470009	=16572	=8	=1225	=1225	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=150	
=470010	=16572	=9	=1224	=1224	=0	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	[NULL]	=150	
=470011	=16573	=1	=1219	=1219	=2	[NULL]	[NULL]	[NULL]	=5	=0	=0	=2	=0	[NULL]	=3	
=470012	=16573	=2	=1220	=1220	=0	[NULL]	[NULL]	[NULL]	=2	=0	=0	=0	=0	[NULL]	=2	
=470013	=16573	=3	=1221	=1221	=1	[NULL]	[NULL]	[NULL]	=2	=0	=0	=1	=0	[NULL]	=1	
=470014	=16573	=4	=1231	=1231	=0	[NULL]	[NULL]	[NULL]	=2	=0	=0	=0	=0	[NULL]	=2	
=470015	=16573	=5	=1222	=1222	=0	[NULL]	[NULL]	[NULL]	=5	=0	=0	=0	=0	[NULL]	=5	
=470016	=16573	=6	=1223	=1223	=0	[NULL]	[NULL]	[NULL]	=2	=0	=0	=0	=0	[NULL]	=2	
=470017	=16573	=7	=1218	=1218	=0	[NULL]	[NULL]	[NULL]	=2	=0	=0	=0	=0	[NULL]	=2	
=470018	=16573	=8	=1225	=1225	=0	[NULL]	[NULL]	[NULL]	=200	=0	=0	=0	=0	[NULL]	=200	
=470019	=16573	=9	=1224	=1224	=0	[NULL]	[NULL]	[NULL]	=125	=0	=0	=0	=0	[NULL]	=125	
=470020	=16574	=A1	=1149	=1149	[NULL]	[NULL]	[NULL]	[NULL]	=9	=0	=0	=0	=0	[NULL]	=9	
=470021	=16574	=A2	=1148	=1148	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-2	=0	[NULL]	=9	
=470022	=16574	=A3	=1375	=1375	[NULL]	[NULL]	[NULL]	[NULL]	=2	=0	=0	=-7	=0	[NULL]	=9	
=470023	=16574	=A4	=904	=904	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470024	=16574	=A5	=934	=934	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-1	=0	[NULL]	=8	
=470025	=16574	=A6	=1390	=1390	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470026	=16574	=A7	=1342	=1342	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470027	=16574	=A8	=1341	=1341	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=470028	=16574	=A9	=1146	=1146	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470029	=16574	=B1	=1130	=1130	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470030	=16574	=B2	=1105	=1105	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470031	=16574	=B3	=1073	=1073	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=-1	=0	[NULL]	=8	
=470032	=16574	=B4	=1074	=1074	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470033	=16574	=B5	=1327	=1327	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470034	=16574	=B6	=1244	=1244	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470035	=16574	=B7	=1170	=1170	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470036	=16574	=B8	=1343	=1343	[NULL]	[NULL]	[NULL]	[NULL]	=6	=0	=0	=-2	=0	[NULL]	=8	
=470037	=16574	=B9	=1154	=1154	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=470038	=16574	=C1	=946	=947	[NULL]	[NULL]	[NULL]	[NULL]	=16	=0	=0	=0	=0	[NULL]	=16	
=470039	=16574	=C2	=947	=947	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470040	=16574	=C3	=931	=931	[NULL]	[NULL]	[NULL]	[NULL]	=3	=0	=0	=-5	=0	[NULL]	=8	
=470041	=16574	=C4	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=-8	=0	[NULL]	=16	
=470042	=16574	=C5	=929	=929	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470043	=16574	=C6	=1174	=1174	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=470044	=16574	=C7	=1036	=946	[NULL]	[NULL]	[NULL]	[NULL]	=6	=0	=0	=-2	=0	[NULL]	=8	
=470045	=16574	=C8	=938	=938	[NULL]	[NULL]	[NULL]	[NULL]	=2	=0	=0	=-6	=0	[NULL]	=8	
=470046	=16574	=C9	=928	=928	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470047	=16574	=D1	=1406	=1406	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=-7	=0	[NULL]	=7	
=470048	=16574	=D2	=922	=922	[NULL]	[NULL]	[NULL]	[NULL]	=8	=0	=0	=0	=0	[NULL]	=8	
=470049	=16574	=D3	=927	=927	[NULL]	[NULL]	[NULL]	[NULL]	=3	=0	=0	=-5	=0	[NULL]	=8	
=470050	=16574	=D4	=923	=923	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=470051	=16574	=D5	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	=10	=0	=0	=-5	=0	[NULL]	=15	
=470052	=16574	=D6	=926	=926	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470053	=16574	=D7	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	=16	=0	=0	=0	=0	[NULL]	=16	
=470054	=16574	=D8	=921	=921	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470055	=16574	=D9	=1166	=1166	[NULL]	[NULL]	[NULL]	[NULL]	=5	=0	=0	=-11	=0	[NULL]	=16	
=470056	=16574	=E1	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	=40	=0	=0	=0	=0	[NULL]	=40	
=470057	=16574	=E2	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470058	=16574	=E3	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470059	=16574	=E4	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470060	=16574	=E5	=910	=910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=0	
=470061	=16574	=E6	=1408	=1408	[NULL]	[NULL]	[NULL]	[NULL]	=5	=0	=0	=-3	=0	[NULL]	=8	
=470062	=16574	=E7	=1409	=1409	[NULL]	[NULL]	[NULL]	[NULL]	=3	=0	=0	=-5	=0	[NULL]	=8	
=470063	=16574	=E8	=993	=993	[NULL]	[NULL]	[NULL]	[NULL]	=7	=0	=0	=0	=0	[NULL]	=7	
=470064	=16574	=E9	=914	=914	[NULL]	[NULL]	[NULL]	[NULL]	=6	=0	=0	=0	=0	[NULL]	=6	
=470065	=16575	=A0	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470066	=16575	=A2	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470067	=16575	=A4	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470068	=16575	=A6	=814	=814	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470069	=16575	=A8	=1186	=1186	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=470070	=16575	=B0	=1009	=1009	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470071	=16575	=B2	=964	=964	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=470072	=16575	=B4	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=470073	=16575	=B6	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470074	=16575	=B8	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470075	=16575	=C0	=1393	=1393	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470076	=16575	=C1	=796	=796	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=470077	=16575	=C2	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=470078	=16575	=C3	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=470079	=16575	=C4	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=19	
=470080	=16575	=C5	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470081	=16575	=C6	=837	=837	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=470082	=16575	=C7	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470083	=16575	=C8	=822	=822	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470084	=16575	=C9	=1351	=1351	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=470085	=16575	=D0	=1213	=1213	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470086	=16575	=D2	=1155	=1155	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470087	=16575	=D4	=825	=825	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=470088	=16575	=D6	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=470089	=16575	=D8	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470090	=16575	=E0	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470091	=16575	=E2	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=470092	=16575	=E4	=1158	=1158	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=470093	=16575	=E6	=1083	=1083	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470094	=16575	=E8	=857	=857	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
=470095	=16575	=F0	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470096	=16575	=F1	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470097	=16575	=F2	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470098	=16575	=F3	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=18	
=470099	=16575	=F4	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=470100	=16575	=F5	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=470101	=16575	=F6	=1289	=1289	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470102	=16575	=F7	=1290	=1290	=-14	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470103	=16575	=F8	=1290	=1290	=-18	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470104	=16575	=F9	=1290	=1290	=-14	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=25	
=470105	=16576	=A0	=868	=868	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470106	=16576	=A2	=869	=869	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470107	=16576	=A4	=870	=870	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470108	=16576	=A6	=814	=814	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470109	=16576	=A8	=1186	=1186	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=6	
=470110	=16576	=B0	=1009	=1009	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470111	=16576	=B2	=964	=964	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=470112	=16576	=B4	=851	=851	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=470113	=16576	=B6	=957	=957	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470114	=16576	=B8	=845	=845	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470115	=16576	=C0	=1393	=1393	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470116	=16576	=C1	=796	=796	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=14	
=470117	=16576	=C2	=831	=831	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=16	
=470118	=16576	=C3	=799	=799	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=17	
=470119	=16576	=C4	=811	=811	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=19	
=470120	=16576	=C5	=828	=828	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470121	=16576	=C6	=837	=837	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=7	
=470122	=16576	=C7	=819	=819	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470123	=16576	=C8	=822	=822	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470124	=16576	=C9	=1351	=1351	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=8	
=470125	=16576	=D0	=1213	=1213	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470126	=16576	=D2	=1155	=1155	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470127	=16576	=D4	=825	=825	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=13	
=470128	=16576	=D6	=844	=844	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=12	
=470129	=16576	=D8	=829	=829	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=11	
=470130	=16576	=E0	=1010	=1010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=9	
=470131	=16576	=E2	=854	=854	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=0	=0	=0	=0	[NULL]	=15	
