Id	ItemId	Name	ItemsCount	IsDefaultForReceive	IsDefaultForTransfer	IsDefaultForDelivery	Enabled	
=1199	=612	=box	=15	=True	=True	=False	=True	
=1200	=645	=box	=12	=True	=True	=False	=True	
=1201	=339	=box	=60	=True	=True	=False	=True	
=1202	=247	=fridge pack 12	=12	=False	=False	=False	=True	
=1203	=264	=32 pack	=32	=False	=False	=False	=True	
=1204	=880	=box	=17	=True	=False	=False	=True	
=1207	=261	=36 pack	=36	=True	=False	=False	=True	
=1208	=477	=case	=24	=True	=False	=False	=True	
=1209	=248	=case	=24	=False	=False	=False	=False	
=1210	=623	=fridge pack	=12	=False	=False	=False	=True	
=1211	=269	=fridge pack	=12	=False	=False	=False	=True	
=1212	=739	=fridge pack	=12	=False	=False	=False	=True	
=1213	=718	=case	=24	=False	=False	=False	=True	
=1214	=570	=case	=24	=False	=False	=False	=True	
=1215	=575	=case	=24	=False	=False	=False	=True	
=1216	=571	=case	=24	=False	=False	=False	=True	
=1217	=714	=case	=24	=False	=False	=False	=True	
=1218	=765	=case	=24	=False	=False	=False	=True	
=1219	=766	=case	=24	=False	=False	=False	=True	
=1220	=707	=case	=24	=False	=False	=False	=False	
=1221	=706	=case	=24	=False	=False	=False	=False	
=1222	=705	=case	=24	=False	=False	=False	=True	
=1223	=572	=case	=24	=True	=False	=False	=True	
=1224	=573	=case	=24	=True	=False	=False	=True	
=1225	=267	=case	=24	=True	=False	=False	=True	
=1226	=267	=fridge pack	=12	=False	=False	=False	=True	
=1227	=272	=case	=24	=True	=False	=False	=True	
=1228	=272	=fridge pack	=12	=False	=False	=False	=True	
=1229	=451	=box	=72	=True	=False	=False	=True	
=1230	=973	=box	=48	=True	=False	=False	=True	
=1231	=578	=case	=24	=True	=False	=False	=True	
=1232	=259	=fridge pack	=12	=False	=False	=False	=True	
=1233	=580	=case	=24	=True	=False	=False	=True	
=1234	=382	=case	=72	=True	=False	=False	=True	
=1235	=980	=box	=64	=True	=False	=False	=True	
=1236	=269	=case	=24	=True	=False	=False	=True	
=1237	=739	=case	=24	=True	=False	=False	=True	
=1238	=870	=case	=24	=True	=False	=False	=True	
=1239	=753	=case	=24	=True	=False	=False	=True	
=1240	=432	=case	=24	=True	=False	=False	=True	
=1241	=432	=bonus case	=28	=False	=False	=False	=True	
=1242	=715	=case	=24	=True	=False	=False	=True	
=1243	=918	=case	=24	=True	=False	=False	=True	
=1244	=268	=case	=24	=True	=False	=False	=True	
=1245	=268	=fridge pack 12	=12	=False	=False	=False	=True	
=1246	=825	=case	=12	=True	=False	=False	=True	
=1247	=594	=box	=24	=True	=False	=False	=True	
=1248	=596	=case	=24	=True	=False	=False	=True	
=1249	=981	=each	=1	=False	=False	=False	=True	
=1250	=260	=case	=24	=False	=False	=False	=True	
=1251	=261	=case	=24	=False	=False	=False	=True	
=1252	=981	=box	=60	=True	=False	=False	=True	
=1253	=414	=case	=100	=True	=False	=False	=True	
=1254	=982	=each	=1	=False	=False	=False	=True	
=1255	=983	=each	=1	=False	=False	=False	=True	
=1256	=982	=box	=48	=True	=False	=False	=True	
=1257	=483	=box	=40	=True	=False	=False	=True	
=1258	=983	=box	=36	=True	=False	=False	=True	
=1259	=254	=fridge pack	=12	=False	=False	=False	=True	
=1260	=767	=case	=24	=False	=False	=False	=True	
=1261	=453	= 28pack	=28	=False	=False	=False	=True	
=1262	=577	=case	=24	=False	=False	=False	=True	
=1263	=734	=case	=24	=False	=False	=False	=True	
=1264	=458	=case	=24	=False	=False	=False	=True	
=1265	=969	=case	=24	=False	=False	=False	=True	
=1266	=719	=8pack	=8	=False	=False	=False	=True	
=1267	=906	=box	=50	=True	=True	=False	=True	
=1268	=599	=box	=12	=True	=False	=False	=True	
=1269	=834	=box	=2	=True	=False	=False	=True	
=1270	=835	=box	=2	=True	=False	=False	=True	
=1271	=836	=box	=2	=True	=False	=False	=True	
=1272	=313	=mm box	=104	=True	=False	=False	=True	
=1273	=681	=case	=12	=True	=False	=False	=True	
=1274	=625	=case	=12	=True	=False	=False	=True	
=1275	=635	=case	=12	=True	=False	=False	=True	
=1276	=984	=each	=1	=False	=False	=False	=True	
=1277	=985	=each	=1	=False	=False	=False	=True	
=1278	=984	=box	=6	=True	=False	=False	=True	
=1279	=985	=box	=6	=True	=False	=False	=True	
=1280	=832	=box	=2	=True	=False	=False	=True	
=1281	=833	=box	=2	=True	=False	=False	=True	
=1282	=415	=box	=36	=True	=False	=False	=True	
=1283	=986	=each	=1	=False	=False	=False	=True	
=1284	=986	=box	=170	=True	=False	=False	=True	
=1285	=411	=60ct box	=60	=False	=False	=False	=True	
=1286	=987	=box	=6	=True	=False	=False	=True	
=1287	=987	=each	=1	=False	=False	=False	=True	
=1288	=264	=fridge pack 12	=12	=False	=False	=False	=True	
=1289	=725	=fridge pack 12	=12	=False	=False	=False	=True	
=1290	=726	=fridge pack 	=12	=False	=False	=False	=True	
=1291	=988	=each	=1	=False	=False	=False	=True	
=1292	=988	=case	=24	=True	=False	=False	=True	
=1293	=988	=fridge pack	=12	=False	=False	=False	=True	
=1294	=989	=each	=1	=False	=False	=False	=True	
=1295	=990	=each	=1	=False	=False	=False	=True	
=1296	=989	=box	=18	=True	=False	=False	=True	
=1297	=990	=box	=16	=True	=False	=False	=True	
=1298	=324	=box	=60	=True	=False	=False	=True	
=1299	=919	=box	=42	=True	=False	=False	=True	
=1300	=926	=bonus box	=7	=False	=False	=False	=True	
=1301	=991	=each	=1	=False	=False	=False	=True	
=1302	=992	=each	=1	=False	=False	=False	=True	
=1303	=992	=box	=30	=True	=False	=False	=True	
=1304	=352	=case	=60	=True	=False	=False	=True	
=1305	=991	=case	=60	=True	=False	=False	=True	
=1306	=993	=each	=1	=False	=False	=False	=True	
=1307	=993	=box	=12	=True	=False	=False	=True	
=1308	=994	=each	=1	=False	=False	=False	=True	
=1309	=994	=box	=10	=True	=False	=False	=True	
=1310	=327	=sam box	=50	=False	=False	=False	=True	
=1311	=995	=each	=1	=False	=False	=False	=True	
=1312	=995	=box	=36	=True	=False	=False	=True	
=1313	=996	=each	=1	=False	=False	=False	=True	
=1314	=996	=box	=36	=True	=False	=False	=True	
=1315	=453	=case	=24	=True	=False	=False	=True	
=1316	=997	=each	=1	=False	=False	=False	=True	
=1317	=970	=case	=24	=True	=False	=False	=True	
=1318	=976	=case	=24	=True	=False	=False	=True	
=1319	=997	=box	=36	=True	=False	=False	=True	
=1320	=568	=box	=12	=True	=False	=False	=True	
=1321	=998	=each	=1	=False	=False	=False	=True	
=1322	=999	=each	=1	=False	=False	=False	=True	
=1323	=1000	=each	=1	=False	=False	=False	=True	
=1324	=336	=mm box	=50	=False	=False	=False	=True	
=1325	=1001	=each	=1	=False	=False	=False	=True	
=1326	=400	=box	=48	=True	=False	=False	=True	
=1327	=503	=box	=15	=True	=False	=False	=True	
=1328	=583	=box	=24	=True	=False	=False	=True	
=1329	=1002	=each	=1	=False	=False	=False	=True	
=1330	=549	=box	=24	=True	=False	=False	=True	
=1331	=1003	=each	=1	=False	=False	=False	=True	
=1332	=1003	=box	=36	=True	=False	=False	=True	
=1333	=754	=20pack	=20	=False	=False	=False	=True	
=1334	=259	=36pack	=36	=False	=False	=False	=True	
=1335	=404	=40pack	=40	=False	=False	=False	=True	
=1336	=1004	=each	=1	=False	=False	=False	=True	
=1337	=1005	=each	=1	=False	=False	=False	=True	
=1338	=882	=case	=24	=True	=False	=False	=True	
=1339	=1006	=each	=1	=False	=False	=False	=True	
=1340	=1006	=box	=36	=True	=False	=False	=True	
=1341	=1007	=each	=1	=False	=False	=False	=True	
=1342	=1007	=case	=12	=True	=False	=False	=True	
=1343	=1008	=each	=1	=False	=False	=False	=True	
=1344	=1009	=each	=1	=False	=False	=False	=True	
=1345	=1010	=each	=1	=False	=False	=False	=True	
=1346	=1010	=box	=40	=True	=False	=False	=True	
=1347	=1011	=each	=1	=False	=False	=False	=True	
=1348	=1012	=each	=1	=False	=False	=False	=True	
=1349	=1013	=each	=1	=False	=False	=False	=True	
=1350	=1012	=case	=24	=True	=False	=False	=True	
=1351	=1011	=case	=24	=True	=False	=False	=True	
=1352	=1013	=box	=24	=True	=False	=False	=True	
=1353	=1014	=each	=1	=False	=False	=False	=True	
=1354	=1015	=each	=1	=False	=False	=False	=True	
=1355	=1015	=box	=40	=True	=False	=False	=True	
=1356	=556	=box	=12	=True	=False	=False	=True	
=1357	=1016	=each	=1	=False	=False	=False	=True	
=1358	=1016	=case	=24	=True	=False	=False	=True	
=1359	=1017	=each	=1	=False	=False	=False	=True	
=1360	=1018	=each	=1	=False	=False	=False	=True	
=1361	=1018	=case	=72	=True	=False	=False	=True	
=1362	=719	=box	=24	=True	=False	=False	=True	
=1363	=1019	=each	=1	=False	=False	=False	=True	
=1364	=1019	=case	=120	=True	=False	=False	=True	
=1365	=1020	=each	=1	=False	=False	=False	=True	
=1366	=1021	=each	=1	=False	=False	=False	=True	
=1367	=1022	=each	=1	=False	=False	=False	=True	
=1368	=1023	=each	=1	=False	=False	=False	=True	
=1369	=1023	=case	=24	=True	=False	=False	=True	
=1370	=1024	=each	=1	=False	=False	=False	=True	
=1371	=1025	=each	=1	=False	=False	=False	=True	
=1372	=1025	=case	=24	=True	=False	=False	=True	
=1373	=411	=mm box	=12	=True	=False	=False	=True	
=1374	=247	=32 ct case	=32	=False	=False	=False	=True	
=1375	=1026	=each	=1	=False	=False	=False	=True	
=1376	=1027	=each	=1	=False	=False	=False	=True	
=1377	=1027	=box	=18	=False	=False	=False	=True	
=1378	=1027	=case	=72	=True	=False	=False	=True	
=1379	=1028	=each	=1	=False	=False	=False	=True	
=1380	=1028	=case	=64	=True	=False	=False	=True	
=1381	=1029	=each	=1	=False	=False	=False	=True	
=1382	=1030	=each	=1	=False	=False	=False	=True	
=1383	=1031	=each	=1	=False	=False	=False	=True	
=1384	=1032	=each	=1	=False	=False	=False	=True	
=1385	=1033	=each	=1	=False	=False	=False	=True	
=1386	=1034	=each	=1	=False	=False	=False	=True	
=1387	=1035	=each	=1	=False	=False	=False	=True	
=1388	=1036	=each	=1	=False	=False	=False	=True	
=1389	=1037	=each	=1	=False	=False	=False	=True	
=1390	=1038	=each	=1	=False	=False	=False	=True	
=1391	=1039	=each	=1	=False	=False	=False	=True	
=1392	=1040	=each	=1	=False	=False	=False	=True	
=1393	=1041	=each	=1	=False	=False	=False	=True	
=1394	=1042	=each	=1	=False	=False	=False	=True	
=1395	=1043	=each	=1	=False	=False	=False	=True	
=1396	=1044	=each	=1	=False	=False	=False	=True	
=1397	=1045	=each	=1	=False	=False	=False	=True	
=1398	=1045	=box	=20	=True	=False	=False	=True	
=1399	=1046	=each	=1	=False	=False	=False	=True	
=1400	=1047	=each	=1	=False	=False	=False	=True	
=1401	=1048	=each	=1	=False	=False	=False	=True	
=1402	=1049	=each	=1	=False	=False	=False	=True	
=1403	=1050	=each	=1	=False	=False	=False	=True	
=1404	=1051	=each	=1	=False	=False	=False	=True	
=1405	=1052	=each	=1	=False	=False	=False	=True	
=1406	=1053	=each	=1	=False	=False	=False	=True	
=1407	=1054	=each	=1	=False	=False	=False	=True	
=1408	=1055	=each	=1	=False	=False	=False	=True	
=1409	=1056	=each	=1	=False	=False	=False	=True	
=1410	=1057	=each	=1	=False	=False	=False	=True	
=1411	=1058	=each	=1	=False	=False	=False	=True	
=1412	=1059	=each	=1	=False	=False	=False	=True	
=1413	=1060	=each	=1	=False	=False	=False	=True	
=1414	=1061	=each	=1	=False	=False	=False	=True	
=1415	=1062	=each	=1	=False	=False	=False	=True	
=1416	=1063	=each	=1	=False	=False	=False	=True	
=1417	=1064	=each	=1	=False	=False	=False	=True	
=1418	=1065	=each	=1	=False	=False	=False	=True	
=1419	=1066	=each	=1	=False	=False	=False	=True	
=1420	=453	=bonus case	=28	=False	=False	=False	=True	
=1421	=1027	=mm box	=18	=False	=False	=False	=True	
=1422	=1067	=each	=1	=False	=False	=False	=True	
=1423	=1067	=box	=72	=True	=False	=False	=True	
=1424	=1068	=each	=1	=False	=False	=False	=True	
=1425	=1068	=box	=30	=True	=False	=False	=True	
=1426	=1069	=each	=1	=False	=False	=False	=True	
=1427	=1069	=box	=24	=True	=False	=False	=True	
=1428	=1070	=each	=1	=False	=False	=False	=True	
=1429	=1070	=box	=12	=True	=False	=False	=True	
=1430	=962	=12 pk	=12	=False	=False	=False	=True	
=1431	=1071	=each	=1	=False	=False	=False	=True	
=1432	=1071	=box	=24	=True	=False	=False	=True	
=1433	=1072	=each	=1	=False	=False	=False	=True	
=1434	=1072	=box	=18	=True	=False	=False	=True	
=1435	=1073	=each	=1	=False	=False	=False	=True	
=1436	=1074	=each	=1	=False	=False	=False	=True	
=1437	=1073	=box	=60	=True	=False	=False	=True	
=1438	=1074	=box	=12	=True	=False	=False	=True	
=1439	=1075	=each	=1	=False	=False	=False	=True	
=1440	=1075	=box	=64	=True	=False	=False	=True	
=1441	=897	=box	=24	=True	=False	=False	=True	
=1442	=1076	=each	=1	=False	=False	=False	=True	
=1443	=1076	=box	=12	=True	=False	=False	=True	
=1444	=1077	=Each	=1	=False	=False	=False	=True	
